event_id,imsi,partner_mcc_mnc,partner_name,timestamp,service_group,usage_volume,uom,sdr_rate,switch_id,tap_file_id,utc_offset,charge_sdr
f29f1191-acd8-406a-83e1-907c8f8d8113,51011552436,454-00,CSL,2025-01-30 11:26:00,Data,15.488472808596303,MB,0.05,MSC-JKT-4,TAP3_ID_20250130_45400,+0700,0.7744236404298152
0c11ebb4-d655-4ffd-a4cb-9cbc43dec50c,51011238621,454-00,CSL,2025-01-17 01:18:00,Data,46.72073407839779,MB,0.05,MSC-JKT-1,TAP3_ID_20250117_45400,+0700,2.3360367039198895
f397d5a2-b2da-46ee-90c1-48f569ae0ec4,51011687915,502-12,Maxis,2025-01-14 12:44:00,Voice,529.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250114_50212,+0700,79.35
54d50259-d8e7-4506-b1a4-b718021f69a8,51011520963,502-12,Maxis,2025-01-09 05:10:00,Data,323.89181421435444,MB,0.05,MSC-JKT-1,TAP3_ID_20250109_50212,+0700,16.194590710717723
f4e67ef2-7ce3-4e96-8b0d-3118447ef207,51011551800,310-410,AT&T,2025-01-21 11:31:00,Data,363.7259071935912,MB,0.05,MSC-JKT-4,TAP3_ID_20250121_310410,+0700,18.18629535967956
ead8d9d0-6376-4c93-8d37-e0de6c5a8cbb,51011241280,454-00,CSL,2025-01-23 22:56:00,Voice,8.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250123_45400,+0700,1.2
83900db1-0328-4686-aff0-db2a57690796,51011298763,502-12,Maxis,2025-01-27 22:06:00,Voice,327.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250127_50212,+0700,49.05
e41394a3-12c4-4062-a338-1ab5a2935304,51011935825,310-410,AT&T,2025-01-05 16:09:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250105_310410,+0700,0.05
4bd444ec-d561-4edd-a4d6-e430073cdadb,51011609800,204-04,Vodafone,2025-01-23 07:48:00,SMS,1.0,MSG,0.05,MSC-JKT-4,TAP3_ID_20250123_20404,+0700,0.05
029f14d2-f6cf-4033-be3a-82a724221ca1,51011380092,502-12,Maxis,2025-01-25 08:56:00,Data,137.17902327316108,MB,0.05,MSC-JKT-3,TAP3_ID_20250125_50212,+0700,6.8589511636580545
303a4210-6a8b-4a45-9c92-1448a0f9779b,51011262867,454-00,CSL,2025-01-23 17:52:00,Voice,97.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250123_45400,+0700,14.549999999999999
31ea985d-9aa5-429a-84ec-9cc9b55c76e0,51011979090,454-00,CSL,2025-01-12 12:11:00,Voice,253.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250112_45400,+0700,37.949999999999996
bfee13c2-0ee0-40b2-b8f9-7660e71329e4,51011744576,525-01,Singtel,2025-01-16 10:31:00,Data,195.7879899701561,MB,0.05,MSC-JKT-1,TAP3_ID_20250116_52501,+0700,9.789399498507805
dee57417-4071-4323-a1a5-ef18d212c8f6,51011145099,310-410,AT&T,2025-01-17 03:28:00,SMS,1.0,MSG,0.05,MSC-JKT-1,TAP3_ID_20250117_310410,+0700,0.05
db3772f8-6c96-40c6-a11e-3ba01bcf74ce,51011767505,525-01,Singtel,2025-01-10 03:07:00,Data,318.5817094567444,MB,0.05,MSC-JKT-2,TAP3_ID_20250110_52501,+0700,15.929085472837222
f83459b2-c6de-4621-bd3b-33794a311d4a,51011878928,525-01,Singtel,2025-01-09 16:40:00,Data,233.39490959984897,MB,0.05,MSC-JKT-1,TAP3_ID_20250109_52501,+0700,11.66974547999245
f36682e3-f2ff-4335-9fd1-ec33dfd56c82,51011420974,310-410,AT&T,2025-01-07 00:04:00,Data,476.34116596288794,MB,0.05,MSC-JKT-4,TAP3_ID_20250107_310410,+0700,23.8170582981444
4126bb59-9c8c-49cf-b97a-dc7129c641be,51011923578,525-01,Singtel,2025-01-09 05:22:00,Voice,405.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250109_52501,+0700,60.75
7f977c07-0a28-4360-956f-52f6e1484ccf,51011139236,204-04,Vodafone,2025-01-21 03:58:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250121_20404,+0700,0.05
00688588-2adc-4e67-8221-92194b1888c6,51011388316,502-12,Maxis,2025-01-09 02:19:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250109_50212,+0700,0.05
04290f7e-371d-4d71-8182-a5d0342f2c5e,51011139148,525-01,Singtel,2025-01-29 04:22:00,Data,234.3316415961082,MB,0.05,MSC-JKT-1,TAP3_ID_20250129_52501,+0700,11.716582079805411
43cbf0be-057b-45de-ba6e-842263a07c02,51011994287,502-12,Maxis,2025-01-14 04:29:00,Voice,437.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250114_50212,+0700,65.55
3adff4dc-a84b-4086-ba67-05c998dd3cb2,51011845147,310-410,AT&T,2025-01-08 07:32:00,Data,231.2344874791448,MB,0.05,MSC-JKT-1,TAP3_ID_20250108_310410,+0700,11.56172437395724
6d0c80ca-1681-443b-a71f-4c6345049226,51011730216,502-12,Maxis,2025-01-06 11:09:00,Data,492.2225325963258,MB,0.05,MSC-JKT-3,TAP3_ID_20250106_50212,+0700,24.61112662981629
03ad80fa-a119-4977-b3f0-ca18e6e92a4f,51011137097,310-410,AT&T,2025-01-11 21:13:00,Data,496.6810914418662,MB,0.05,MSC-JKT-4,TAP3_ID_20250111_310410,+0700,24.83405457209331
13a2b4e7-889b-4bd9-8ca9-ca6510d27600,51011324137,454-00,CSL,2025-01-08 01:11:00,Data,247.18749768412187,MB,0.05,MSC-JKT-1,TAP3_ID_20250108_45400,+0700,12.359374884206094
d958d5f7-1405-4222-a5dc-7bb599cbc666,51011595416,454-00,CSL,2025-01-07 01:18:00,Data,485.2802798971751,MB,0.05,MSC-JKT-1,TAP3_ID_20250107_45400,+0700,24.264013994858757
5ac0bde2-88c3-49e5-b83c-2811f464d20e,51011164340,310-410,AT&T,2025-01-09 00:48:00,Data,288.6356194440321,MB,0.05,MSC-JKT-1,TAP3_ID_20250109_310410,+0700,14.431780972201606
2c7eb865-59c6-414f-ac24-e8d85baa0c0f,51011599499,454-00,CSL,2025-01-21 07:37:00,Data,340.0979523586154,MB,0.05,MSC-JKT-1,TAP3_ID_20250121_45400,+0700,17.00489761793077
b33d6c01-19f2-44c6-b0b5-706823971192,51011964434,310-410,AT&T,2025-01-22 07:20:00,Data,295.88941143693216,MB,0.05,MSC-JKT-4,TAP3_ID_20250122_310410,+0700,14.79447057184661
74555a27-dd3e-4728-b805-271b4758e6cc,51011706888,525-01,Singtel,2025-01-25 22:47:00,Voice,6.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250125_52501,+0700,0.8999999999999999
31d0d98a-c36a-482f-b12e-3eb089d69af1,51011414260,525-01,Singtel,2025-01-01 03:45:00,Data,431.4749045161434,MB,0.05,MSC-JKT-2,TAP3_ID_20250101_52501,+0700,21.573745225807173
c8c98e0b-28c0-4c23-8fad-b86996cdf7b8,51011187893,502-12,Maxis,2025-01-18 00:07:00,Voice,28.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250118_50212,+0700,4.2
41b8084e-bcdf-4470-9043-3a787aa321c9,51011786093,310-410,AT&T,2025-01-16 05:27:00,Voice,159.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250116_310410,+0700,23.849999999999998
f8211255-c29f-49df-82e1-96def807b647,51011597393,454-00,CSL,2025-01-16 17:13:00,Data,361.7250049585787,MB,0.05,MSC-JKT-4,TAP3_ID_20250116_45400,+0700,18.086250247928938
4a36a825-b147-4a9d-b488-35e075d3d4b8,51011998342,204-04,Vodafone,2025-01-27 04:48:00,Data,213.90312483792718,MB,0.05,MSC-JKT-2,TAP3_ID_20250127_20404,+0700,10.69515624189636
1b35bbe4-59b6-4b18-8bf9-0bf2142cb3b4,51011345741,525-01,Singtel,2025-01-03 18:50:00,Data,245.90711548768698,MB,0.05,MSC-JKT-2,TAP3_ID_20250103_52501,+0700,12.29535577438435
c6a59686-9082-481d-b5eb-ebea68bc8083,51011950486,454-00,CSL,2025-01-24 19:33:00,Voice,568.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250124_45400,+0700,85.2
46147894-6ebf-4aa5-b372-ddca4b94d156,51011817884,502-12,Maxis,2025-01-04 12:58:00,SMS,1.0,MSG,0.05,MSC-JKT-4,TAP3_ID_20250104_50212,+0700,0.05
3ff5ad94-8cd1-4234-bd86-b14a3f1c93db,51011463581,502-12,Maxis,2025-01-19 05:36:00,Voice,169.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250119_50212,+0700,25.349999999999998
cea388ec-272d-4b57-934e-ce6c33c003a8,51011980006,310-410,AT&T,2025-01-10 14:29:00,Data,90.95142143566054,MB,0.05,MSC-JKT-4,TAP3_ID_20250110_310410,+0700,4.547571071783027
3a61175e-017e-46a1-9f5a-1dcca972f322,51011585685,204-04,Vodafone,2025-01-21 00:27:00,Voice,410.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250121_20404,+0700,61.5
a0f446f3-bb43-4bfd-9dc2-e07ee78f185d,51011367446,204-04,Vodafone,2025-01-14 06:25:00,Voice,136.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250114_20404,+0700,20.4
add9da70-afd2-4224-94ca-28e0a5687a44,51011929311,454-00,CSL,2025-01-23 07:31:00,Data,227.75191313344558,MB,0.05,MSC-JKT-2,TAP3_ID_20250123_45400,+0700,11.38759565667228
22f30fc7-edf3-4fb1-8558-c52392ed06cb,51011795269,525-01,Singtel,2025-01-11 11:02:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250111_52501,+0700,0.05
b4e2a48b-2137-44a3-b501-46c441d33ba9,51011540924,310-410,AT&T,2025-01-02 10:21:00,Voice,116.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250102_310410,+0700,17.4
7815d2e8-5f48-42de-bc6f-1602ee026bc2,51011214360,502-12,Maxis,2025-01-22 01:14:00,Data,465.5198938882363,MB,0.05,MSC-JKT-3,TAP3_ID_20250122_50212,+0700,23.275994694411818
153c2b08-d0e5-487f-ae2c-81ea5c0ea7d4,51011121050,525-01,Singtel,2025-01-17 12:29:00,Voice,316.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250117_52501,+0700,47.4
a88841c2-e3b0-49ba-9053-95fdcb3561ae,51011934212,525-01,Singtel,2025-01-22 00:47:00,Data,270.9259839385136,MB,0.05,MSC-JKT-3,TAP3_ID_20250122_52501,+0700,13.54629919692568
ecad400d-dd20-4e28-9f2d-b03d8eab488d,51011175839,454-00,CSL,2025-01-16 09:48:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250116_45400,+0700,0.05
b1345273-91bb-4438-89cd-2259c6da5f4e,51011191679,525-01,Singtel,2025-01-30 21:05:00,Voice,350.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250130_52501,+0700,52.5
5000203c-53dc-4a6f-9f91-e8f8382ceef4,51011943855,502-12,Maxis,2025-01-22 11:52:00,Voice,111.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250122_50212,+0700,16.65
7773282f-2170-41e2-87d6-911cb92825c8,51011928754,204-04,Vodafone,2025-01-15 20:51:00,Data,162.34459945448995,MB,0.05,MSC-JKT-3,TAP3_ID_20250115_20404,+0700,8.117229972724498
b6c5aec1-4632-42c9-8bcb-91f4bdd289b3,51011302834,310-410,AT&T,2025-01-20 16:40:00,Data,217.87883074920924,MB,0.05,MSC-JKT-2,TAP3_ID_20250120_310410,+0700,10.893941537460464
cc7667ef-0bb2-4e76-8958-62a9fdb14084,51011589114,525-01,Singtel,2025-01-29 03:52:00,Data,475.14699668022575,MB,0.05,MSC-JKT-1,TAP3_ID_20250129_52501,+0700,23.75734983401129
85fc5684-7c3a-460b-83f7-33428dbfd33f,51011260081,310-410,AT&T,2025-01-17 07:20:00,Voice,320.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250117_310410,+0700,48.0
07940930-0280-4fe7-87b8-544ee4b6e6fa,51011236998,310-410,AT&T,2025-01-01 02:53:00,Data,344.47376249484034,MB,0.05,MSC-JKT-4,TAP3_ID_20250101_310410,+0700,17.22368812474202
44294ca0-8689-464a-a2a2-ce4a57d06d18,51011953826,204-04,Vodafone,2025-01-16 19:17:00,Data,63.0067613877832,MB,0.05,MSC-JKT-2,TAP3_ID_20250116_20404,+0700,3.1503380693891603
d0352def-3e6c-404b-b60d-2645bea463c5,51011543884,502-12,Maxis,2025-01-26 02:20:00,Data,148.32113535486712,MB,0.05,MSC-JKT-3,TAP3_ID_20250126_50212,+0700,7.416056767743356
ce8da9be-f966-46d8-aec9-394cc6033a07,51011992078,204-04,Vodafone,2025-01-30 12:41:00,Data,161.83260409765163,MB,0.05,MSC-JKT-4,TAP3_ID_20250130_20404,+0700,8.091630204882582
b0ebb162-972b-4aa7-83db-958808a5482e,51011188898,204-04,Vodafone,2025-01-17 05:10:00,Data,372.14320569277567,MB,0.05,MSC-JKT-4,TAP3_ID_20250117_20404,+0700,18.607160284638784
64b915ba-7d72-4944-b5e5-5efbe49a6f66,51011824703,454-00,CSL,2025-01-08 04:25:00,Data,173.25772004689108,MB,0.05,MSC-JKT-1,TAP3_ID_20250108_45400,+0700,8.662886002344555
c9656cb4-45a3-42bd-98a9-3dd1d9e67f9f,51011822724,204-04,Vodafone,2025-01-20 09:23:00,Voice,154.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250120_20404,+0700,23.099999999999998
979e51a0-0d53-4def-9680-8ad88f48b38c,51011529865,204-04,Vodafone,2025-01-02 05:27:00,Voice,167.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250102_20404,+0700,25.05
d639f40e-6304-45e4-9979-7527a4044fe7,51011125675,204-04,Vodafone,2025-01-20 20:02:00,Voice,561.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250120_20404,+0700,84.14999999999999
3e03f59e-8941-4551-a4dd-b94dbd09dae2,51011456512,454-00,CSL,2025-01-14 09:38:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250114_45400,+0700,0.05
c7e67b31-57fe-483b-91ab-39d1a33d2a0e,51011570452,310-410,AT&T,2025-01-03 12:03:00,Data,412.119035489971,MB,0.05,MSC-JKT-3,TAP3_ID_20250103_310410,+0700,20.60595177449855
6c528864-33a9-4ffb-b0c0-bda58b66785c,51011608522,525-01,Singtel,2025-01-19 00:04:00,Voice,534.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250119_52501,+0700,80.1
6bf3b76b-1337-498e-bea2-00c957a90f20,51011600846,310-410,AT&T,2025-01-25 11:34:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250125_310410,+0700,0.05
88561b88-eb7c-4828-b41f-dfc7e68efc10,51011601076,204-04,Vodafone,2025-01-16 17:41:00,Data,81.2747091416942,MB,0.05,MSC-JKT-1,TAP3_ID_20250116_20404,+0700,4.06373545708471
65155ce9-8d7c-4f6c-babb-92c85092ad42,51011993242,204-04,Vodafone,2025-01-14 13:56:00,Voice,17.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250114_20404,+0700,2.55
84804263-b6b1-4d0f-98c9-2fe6b2f16934,51011431922,502-12,Maxis,2025-01-03 03:15:00,Data,84.30343151084442,MB,0.05,MSC-JKT-2,TAP3_ID_20250103_50212,+0700,4.215171575542221
4cbe015e-0483-4dee-864d-827bcb003674,51011583263,454-00,CSL,2025-01-23 06:16:00,Voice,184.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250123_45400,+0700,27.599999999999998
29e4cb13-0efd-437d-b470-c6f072656bc3,51011477186,310-410,AT&T,2025-01-20 15:16:00,Data,76.0378348893709,MB,0.05,MSC-JKT-2,TAP3_ID_20250120_310410,+0700,3.801891744468545
067c37a5-7e0e-4327-b134-07f731af705b,51011902121,525-01,Singtel,2025-01-29 12:03:00,SMS,1.0,MSG,0.05,MSC-JKT-1,TAP3_ID_20250129_52501,+0700,0.05
5a6559ed-a4de-462e-9d06-af1286a32fed,51011502521,204-04,Vodafone,2025-01-22 13:34:00,Voice,542.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250122_20404,+0700,81.3
3d129c8e-a295-47b2-b830-0179e5cf2856,51011327203,454-00,CSL,2025-01-15 14:47:00,Data,182.11997622774865,MB,0.05,MSC-JKT-3,TAP3_ID_20250115_45400,+0700,9.105998811387433
1f5c8d2d-26e3-4839-8247-c97c9afff237,51011735960,454-00,CSL,2025-01-15 12:51:00,Data,94.85879871761654,MB,0.05,MSC-JKT-2,TAP3_ID_20250115_45400,+0700,4.742939935880827
d2e3369f-380b-42b6-9e46-3d38e1deea1c,51011493427,525-01,Singtel,2025-01-10 07:11:00,Data,435.8212614797922,MB,0.05,MSC-JKT-3,TAP3_ID_20250110_52501,+0700,21.791063073989612
82fdf68f-1796-450c-bbab-24cc79e80274,51011254363,204-04,Vodafone,2025-01-30 13:50:00,Voice,400.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250130_20404,+0700,60.0
cef5dc52-5ae9-43b3-bdf7-312a3e4d3fd8,51011450083,454-00,CSL,2025-01-08 07:54:00,Voice,175.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250108_45400,+0700,26.25
272da6a9-0a5c-424b-8120-487b40fdb236,51011688398,454-00,CSL,2025-01-21 03:12:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250121_45400,+0700,0.05
6052019f-2018-4052-ade6-2a93367a8d0c,51011814090,502-12,Maxis,2025-01-19 06:23:00,Data,113.29923667573568,MB,0.05,MSC-JKT-1,TAP3_ID_20250119_50212,+0700,5.664961833786784
6b40a863-27e4-43c2-ba74-eb1a0cf1d201,51011613279,310-410,AT&T,2025-01-29 07:02:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250129_310410,+0700,0.05
26c2552d-6bb5-4265-96a7-b5c6cd30fff3,51011813708,454-00,CSL,2025-01-16 22:05:00,Data,357.7739044589273,MB,0.05,MSC-JKT-1,TAP3_ID_20250116_45400,+0700,17.888695222946364
66a42521-cf0b-490c-8503-00c8b8a1893a,51011721195,454-00,CSL,2025-01-07 03:24:00,Data,385.2465658148875,MB,0.05,MSC-JKT-3,TAP3_ID_20250107_45400,+0700,19.262328290744378
1e2fdefe-186a-44c2-a6e8-1d7bac21e674,51011643351,204-04,Vodafone,2025-01-26 21:43:00,Voice,158.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250126_20404,+0700,23.7
f7743e2e-e22e-4562-b543-bfd456146087,51011775714,204-04,Vodafone,2025-01-26 16:01:00,Voice,254.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250126_20404,+0700,38.1
ca09cf92-7932-455c-ab24-54f64c29efd6,51011910486,454-00,CSL,2025-01-06 07:41:00,Data,217.75462206753573,MB,0.05,MSC-JKT-2,TAP3_ID_20250106_45400,+0700,10.887731103376787
d5d0aec3-eefe-4856-8fa2-f4a7adba4a3c,51011184335,525-01,Singtel,2025-01-16 21:40:00,Data,9.722557028062091,MB,0.05,MSC-JKT-2,TAP3_ID_20250116_52501,+0700,0.4861278514031046
56b1e225-dfe0-498d-9959-a78d7535e65a,51011114202,525-01,Singtel,2025-01-16 17:13:00,Data,493.43973578616607,MB,0.05,MSC-JKT-3,TAP3_ID_20250116_52501,+0700,24.671986789308306
36284e74-af99-4bd5-bd03-222263f38afa,51011820670,204-04,Vodafone,2025-01-05 04:07:00,Data,385.64620959301703,MB,0.05,MSC-JKT-2,TAP3_ID_20250105_20404,+0700,19.282310479650853
b2b056c9-8d27-472f-8ae3-4a5e6e2492c2,51011910993,310-410,AT&T,2025-01-27 04:03:00,Voice,227.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250127_310410,+0700,34.05
823747e3-a431-4b96-99ba-d6d5bf15ea84,51011738093,525-01,Singtel,2025-01-13 03:49:00,Data,56.64156767520974,MB,0.05,MSC-JKT-2,TAP3_ID_20250113_52501,+0700,2.8320783837604875
12a5cd5d-8bd7-4cca-bbc2-eb39d5f8cdd3,51011869814,525-01,Singtel,2025-01-24 08:46:00,Data,356.1227721915482,MB,0.05,MSC-JKT-3,TAP3_ID_20250124_52501,+0700,17.806138609577413
a9c5a44f-a2dd-42b6-87d8-617ba0c1d2ff,51011559384,454-00,CSL,2025-01-18 03:07:00,Data,127.69069392870728,MB,0.05,MSC-JKT-1,TAP3_ID_20250118_45400,+0700,6.384534696435364
08b988c8-f82e-458d-8a4e-80914e63fc31,51011814423,525-01,Singtel,2025-01-25 12:05:00,Voice,228.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250125_52501,+0700,34.199999999999996
c3d354eb-a811-473f-8bd0-cf4c956b5337,51011567099,502-12,Maxis,2025-01-15 12:41:00,Voice,583.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250115_50212,+0700,87.45
42e98a8e-7d50-41fc-985a-c086b0c44a06,51011589170,525-01,Singtel,2025-01-13 06:27:00,Voice,88.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250113_52501,+0700,13.2
075851c0-03eb-4304-b894-3c4f2ee05a9a,51011254245,525-01,Singtel,2025-01-05 04:41:00,Data,237.0558135987296,MB,0.05,MSC-JKT-4,TAP3_ID_20250105_52501,+0700,11.852790679936481
fedfa097-9317-4c08-85b4-0645d7818150,51011512672,525-01,Singtel,2025-01-08 14:31:00,Voice,198.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250108_52501,+0700,29.7
71f8e9d4-1cf3-4a42-98a1-6e067811176a,51011834042,310-410,AT&T,2025-01-26 06:27:00,Data,0.8823960852173047,MB,0.05,MSC-JKT-2,TAP3_ID_20250126_310410,+0700,0.04411980426086524
177508c4-d987-4a96-a88b-c14c2e99f0d4,51011816861,502-12,Maxis,2025-01-01 17:25:00,Data,225.548152673907,MB,0.05,MSC-JKT-1,TAP3_ID_20250101_50212,+0700,11.27740763369535
772c0e53-c742-40de-9757-d8a224249b12,51011833251,525-01,Singtel,2025-01-12 04:36:00,Voice,33.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250112_52501,+0700,4.95
0e982309-f3c2-458f-aaed-95e992ecf5a9,51011976141,204-04,Vodafone,2025-01-27 03:27:00,Data,333.93556114488064,MB,0.05,MSC-JKT-2,TAP3_ID_20250127_20404,+0700,16.696778057244032
ec7acb3f-a304-4a33-ad5e-52a06762f7ca,51011592049,454-00,CSL,2025-01-05 09:41:00,Data,426.492761225507,MB,0.05,MSC-JKT-1,TAP3_ID_20250105_45400,+0700,21.32463806127535
753c395f-12c2-4a2c-b25c-02181f33daca,51011576384,454-00,CSL,2025-01-14 01:39:00,Voice,355.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250114_45400,+0700,53.25
e66822ec-439b-4f0a-852c-368a36a95b93,51011602376,525-01,Singtel,2025-01-06 06:55:00,Data,307.4172186314502,MB,0.05,MSC-JKT-2,TAP3_ID_20250106_52501,+0700,15.370860931572512
be646c89-98a1-48e2-9ed1-0019aa69ba24,51011567601,525-01,Singtel,2025-01-17 18:47:00,Voice,49.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250117_52501,+0700,7.35
37064492-1709-4082-8c84-dd7b5663693d,51011755930,502-12,Maxis,2025-01-16 03:17:00,Data,223.5860716148577,MB,0.05,MSC-JKT-1,TAP3_ID_20250116_50212,+0700,11.179303580742886
22f1ec88-43da-4234-978c-bfca3c778313,51011103841,310-410,AT&T,2025-01-21 11:36:00,Data,132.43827504987954,MB,0.05,MSC-JKT-3,TAP3_ID_20250121_310410,+0700,6.6219137524939775
4990ba18-b658-4efa-8b6d-f2c698d9ad77,51011136051,204-04,Vodafone,2025-01-23 14:28:00,Data,163.67786946241077,MB,0.05,MSC-JKT-2,TAP3_ID_20250123_20404,+0700,8.18389347312054
faf9569e-0277-4434-a49e-8a7adab34125,51011384931,525-01,Singtel,2025-01-24 08:54:00,Data,19.82203126605345,MB,0.05,MSC-JKT-1,TAP3_ID_20250124_52501,+0700,0.9911015633026725
fd83726c-92fc-47ae-a192-1e2c50bb713a,51011753479,204-04,Vodafone,2025-01-29 21:35:00,Voice,311.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250129_20404,+0700,46.65
05d63c2f-c0ca-4fd9-9bd6-4b7b7fc1f40c,51011755258,502-12,Maxis,2025-01-28 14:14:00,Data,256.41192449146183,MB,0.05,MSC-JKT-2,TAP3_ID_20250128_50212,+0700,12.820596224573093
0a7b0a49-4ce9-46dc-b490-6e8e1c199633,51011120946,310-410,AT&T,2025-01-03 17:51:00,Voice,412.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250103_310410,+0700,61.8
922c2654-1f25-410a-b22a-aeb2b7fa8fd0,51011943488,310-410,AT&T,2025-01-12 02:44:00,Data,418.01543208422663,MB,0.05,MSC-JKT-3,TAP3_ID_20250112_310410,+0700,20.900771604211332
2da504ed-afa3-42dd-ab87-6ebd63c1e0cd,51011119510,502-12,Maxis,2025-01-08 13:08:00,Data,151.67377606046148,MB,0.05,MSC-JKT-1,TAP3_ID_20250108_50212,+0700,7.583688803023074
d69063ca-c036-45a4-8788-919ae9c2d159,51011561693,310-410,AT&T,2025-01-22 12:06:00,Voice,448.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250122_310410,+0700,67.2
86097c2b-8b80-486b-8bc9-d7afaf28ab6e,51011570098,454-00,CSL,2025-01-27 18:30:00,Data,469.6735743699191,MB,0.05,MSC-JKT-4,TAP3_ID_20250127_45400,+0700,23.483678718495955
cd24df2a-2603-4602-a135-6e4a84211f03,51011160428,310-410,AT&T,2025-01-10 22:57:00,Voice,65.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250110_310410,+0700,9.75
02aec74f-411d-46f2-a2a8-b3db3730a010,51011496419,204-04,Vodafone,2025-01-10 12:33:00,Data,308.63539413577166,MB,0.05,MSC-JKT-2,TAP3_ID_20250110_20404,+0700,15.431769706788584
9516f128-95de-4631-9351-232c3686400b,51011236330,502-12,Maxis,2025-01-24 00:43:00,Voice,63.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250124_50212,+0700,9.45
cfe27aaa-14a7-472f-be19-2d20866a702b,51011883077,454-00,CSL,2025-01-09 14:51:00,Data,463.3000330708687,MB,0.05,MSC-JKT-3,TAP3_ID_20250109_45400,+0700,23.165001653543438
8cbae947-996a-4869-9cad-69d3d1dcbe8f,51011586275,454-00,CSL,2025-01-24 04:15:00,Voice,500.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250124_45400,+0700,75.0
bdd4694d-65f4-4477-8dff-f60bf3887fb1,51011497152,502-12,Maxis,2025-01-04 11:44:00,Data,377.26029035361836,MB,0.05,MSC-JKT-3,TAP3_ID_20250104_50212,+0700,18.86301451768092
e946bb27-94ce-496c-b859-2207d9c7b8ab,51011416480,204-04,Vodafone,2025-01-06 11:43:00,Data,356.6321209529806,MB,0.05,MSC-JKT-4,TAP3_ID_20250106_20404,+0700,17.83160604764903
52b0f9f0-ec98-44db-8487-661fe8258c8f,51011882948,204-04,Vodafone,2025-01-27 08:53:00,Data,263.5404105413814,MB,0.05,MSC-JKT-4,TAP3_ID_20250127_20404,+0700,13.17702052706907
ec16e882-f1cc-4ad4-9a8a-1c08526de4d4,51011523380,525-01,Singtel,2025-01-02 15:43:00,Data,244.96504746730653,MB,0.05,MSC-JKT-2,TAP3_ID_20250102_52501,+0700,12.248252373365327
a8de03ab-3c00-4054-bff0-65355699c195,51011229350,310-410,AT&T,2025-01-09 00:49:00,Data,209.0531679418551,MB,0.05,MSC-JKT-2,TAP3_ID_20250109_310410,+0700,10.452658397092755
