event_id,imsi,partner_mcc_mnc,partner_name,timestamp,service_group,usage_volume,uom,sdr_rate,switch_id,tap_file_id,utc_offset,charge_sdr,billed_revenue_idr,tax_amount_idr,total_invoice_idr
c2139f56-f5ff-4444-bba2-760bc94e828c,51011392508,525-01,Singtel,2025-01-23 18:48:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250123_52501,700,0.05,1061.95,74.33650000000002,1136.2865000000002
fd697a56-01bb-48c0-85fb-c6681cb3ca55,51011242049,204-04,Vodafone,2025-01-20 18:11:00,Voice,135.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250120_20404,700,20.25,430089.75,90318.8475,520408.59750000003
487c8aab-7294-429e-a454-17b6852215ab,51011319643,502-12,Maxis,2025-01-16 02:16:00,Data,446.5256760471754,MB,0.05,MSC-JKT-1,TAP3_ID_20250116_50212,700,22.326283802358773,474187.941678298,28451.276500697877,502639.2181789959
5355bd60-eb41-4297-b95e-ceb0ba03f7fa,51011218015,204-04,Vodafone,2025-01-01 19:20:00,Voice,161.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250101_20404,700,24.15,512921.85,107713.5885,620635.4384999999
af0ef20d-acf2-4096-b0a3-03159bc9a44f,51011498270,204-04,Vodafone,2025-01-03 19:09:00,Voice,181.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250103_20404,700,27.15,576638.85,121094.15849999999,697733.0085
84f01115-7345-4965-8714-cd31a3c0117c,51011721642,204-04,Vodafone,2025-01-15 03:55:00,Data,255.80862677569056,MB,0.05,MSC-JKT-1,TAP3_ID_20250115_20404,700,12.79043133878453,271655.9712044446,57047.75395293336,328703.72515737795
626877be-817a-4983-8a58-3f878c07f41b,51011765655,502-12,Maxis,2025-01-11 09:36:00,Voice,69.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250111_50212,700,10.35,219823.65,13189.419,233013.069
fa1c6ce7-6921-49c8-8b90-ffec4b1754be,51011333229,310-410,AT&T,2025-01-23 12:30:00,Data,266.38957178883646,MB,0.05,MSC-JKT-3,TAP3_ID_20250123_310410,700,13.319478589441824,282892.4057611549,28289.24057611549,311181.6463372704
1c0a3592-0b95-431d-8dcb-6d291986c263,51011266033,502-12,Maxis,2025-01-09 06:16:00,Data,182.92135700380564,MB,0.05,MSC-JKT-4,TAP3_ID_20250109_50212,700,9.146067850190285,194253.33507019145,11655.200104211486,205908.53517440293
c54b07f1-695f-43e6-8199-f4d3cf69912b,51011987457,525-01,Singtel,2025-01-09 10:35:00,Data,140.76835178786428,MB,0.05,MSC-JKT-3,TAP3_ID_20250109_52501,700,7.038417589393214,149488.95118112248,10464.226582678575,159953.17776380107
6739b251-c8eb-4661-bd59-4e7d07e076af,51011215064,310-410,AT&T,2025-01-18 02:00:00,Data,366.8375524610447,MB,0.05,MSC-JKT-1,TAP3_ID_20250118_310410,700,18.341877623052238,389563.13883600646,38956.31388360065,428519.4527196071
849f58c0-a47c-427e-af53-ca8b980b9b14,51011727867,525-01,Singtel,2025-01-15 22:28:00,Voice,222.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250115_52501,700,33.3,707258.7,49508.109000000004,756766.809
c9f842e5-e258-476e-bda2-4d6489d7bedc,51011906951,454-00,CSL,2025-01-09 09:50:00,SMS,1.0,MSG,0.05,MSC-JKT-4,TAP3_ID_20250109_45400,700,0.05,1061.95,0.0,1061.95
4da35d95-416b-49ac-ac8b-013a1f038de0,51011979608,204-04,Vodafone,2025-01-09 03:52:00,Voice,273.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250109_20404,700,40.95,869737.05,182644.7805,1052381.8305000002
0139a64c-0982-42a8-8d9d-54acd4fb2d41,51011260749,310-410,AT&T,2025-01-10 03:08:00,Voice,187.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250110_310410,700,28.05,595753.9500000001,59575.39500000001,655329.3450000001
25ad4034-479c-4f3e-a5b0-5867621986ef,51011998817,525-01,Singtel,2025-01-15 04:21:00,Voice,95.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250115_52501,700,14.25,302655.75,21185.902500000004,323841.6525
49306014-ab59-470e-a958-b3e978f6744f,51011103052,525-01,Singtel,2025-01-30 09:33:00,Voice,413.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250130_52501,700,61.95,1315756.05,92102.92350000002,1407858.9735
7b0ba322-8d51-478f-92d8-7b50eedc5b01,51011108539,454-00,CSL,2025-01-28 19:48:00,Data,180.2954682717128,MB,0.05,MSC-JKT-4,TAP3_ID_20250128_45400,700,9.014773413585642,191464.77253114546,0.0,191464.77253114546
df450f48-d374-4023-b68c-623a119be7ee,51011350497,454-00,CSL,2025-01-19 04:18:00,Voice,345.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250119_45400,700,51.75,1099118.25,0.0,1099118.25
d5e75d26-af38-4dd8-9294-396fffaa560e,51011978247,204-04,Vodafone,2025-01-17 14:49:00,Data,271.6557251741437,MB,0.05,MSC-JKT-1,TAP3_ID_20250117_20404,700,13.582786258707188,288484.79734868195,60581.80744322321,349066.60479190515
efb217a2-232b-4409-ae95-6a6fdd63e259,51011894599,454-00,CSL,2025-01-27 06:51:00,Data,279.40583176545493,MB,0.05,MSC-JKT-1,TAP3_ID_20250127_45400,700,13.970291588272747,296715.0230433249,0.0,296715.0230433249
664314c2-7414-4686-aca9-bfc92488e188,51011716166,502-12,Maxis,2025-01-30 20:19:00,Data,44.65330361479671,MB,0.05,MSC-JKT-4,TAP3_ID_20250130_50212,700,2.2326651807398354,47419.57577373336,2845.1745464240016,50264.75032015736
d6330a24-e714-4fcc-9818-87cd51805772,51011808012,310-410,AT&T,2025-01-24 15:37:00,Voice,176.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250124_310410,700,26.4,560709.6,56070.96,616780.5599999999
12c5f213-b9d3-4183-96d8-287f1a2d98ee,51011838748,502-12,Maxis,2025-01-29 10:26:00,Data,389.3228192144082,MB,0.05,MSC-JKT-3,TAP3_ID_20250129_50212,700,19.46614096072041,413441.3678647408,24806.482071884446,438247.8499366252
b0eb2b93-2ed3-4d89-b851-c7dd0d49ff62,51011111094,454-00,CSL,2025-01-02 09:42:00,Data,284.7852936377097,MB,0.05,MSC-JKT-4,TAP3_ID_20250102_45400,700,14.239264681885484,302427.7425785658,0.0,302427.7425785658
a96fc33f-b24d-402f-a20b-452a2d9931a3,51011961069,310-410,AT&T,2025-01-09 09:01:00,Data,299.3863319193168,MB,0.05,MSC-JKT-2,TAP3_ID_20250109_310410,700,14.96931659596584,317933.31518171844,31793.331518171846,349726.64669989026
608a0b28-ecf1-48b0-8dfe-40c60b4dfbb9,51011684379,204-04,Vodafone,2025-01-09 07:49:00,Voice,589.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250109_20404,700,88.35,1876465.65,394057.7865,2270523.4365
60775572-38f1-4deb-a6f4-161ce7b1f21a,51011396066,454-00,CSL,2025-01-20 03:32:00,Data,212.4914767412987,MB,0.05,MSC-JKT-1,TAP3_ID_20250120_45400,700,10.624573837064936,225655.32372542217,0.0,225655.32372542217
4c8e5948-6490-42b8-9a43-75c8944e68e9,51011149999,454-00,CSL,2025-01-13 03:41:00,Data,200.134761997532,MB,0.05,MSC-JKT-2,TAP3_ID_20250113_45400,700,10.0067380998766,212533.1105032791,0.0,212533.1105032791
7b6fee6b-a0db-4d83-a66f-9bdfd1811f07,51011438074,204-04,Vodafone,2025-01-06 03:23:00,Data,97.75994452821932,MB,0.05,MSC-JKT-2,TAP3_ID_20250106_20404,700,4.887997226410967,103816.17309174253,21801.39634926593,125617.56944100847
707aca34-d029-40ca-ba15-51b2b9584157,51011855027,310-410,AT&T,2025-01-14 15:45:00,SMS,1.0,MSG,0.05,MSC-JKT-1,TAP3_ID_20250114_310410,700,0.05,1061.95,106.19500000000001,1168.145
ac551801-3a87-44bc-b6ca-4692f8b3507d,51011484891,525-01,Singtel,2025-01-14 20:47:00,Voice,554.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250114_52501,700,83.1,1764960.9,123547.263,1888508.163
edf9e972-b366-42cf-9c88-83ce203924c1,51011360281,204-04,Vodafone,2025-01-24 22:25:00,Data,51.073987644565456,MB,0.05,MSC-JKT-3,TAP3_ID_20250124_20404,700,2.553699382228273,54238.021179146286,11389.98444762072,65628.005626767
6f04a283-3b75-4b3c-a57f-b8eab46b7076,51011797996,525-01,Singtel,2025-01-19 18:01:00,Data,39.47259042988031,MB,0.05,MSC-JKT-2,TAP3_ID_20250119_52501,700,1.9736295214940156,41917.917407011395,2934.254218490798,44852.17162550219
9a1d1413-ce96-46cc-a50f-87689be5e885,51011806116,310-410,AT&T,2025-01-30 07:46:00,Data,404.0743622725103,MB,0.05,MSC-JKT-2,TAP3_ID_20250130_310410,700,20.20371811362552,429106.7690152924,42910.676901529245,472017.44591682166
abbe8927-6c34-4eca-b4ba-a5674d044e73,51011338441,204-04,Vodafone,2025-01-10 20:19:00,Voice,477.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250110_20404,700,71.55,1519650.45,319126.5945,1838777.0444999998
7928c152-16ed-4f37-97d0-8aab1874316a,51011796631,502-12,Maxis,2025-01-12 19:12:00,Voice,335.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250112_50212,700,50.25,1067259.75,64035.585,1131295.335
5bc162a1-666a-4e26-8f7b-f2581a19b8af,51011587387,525-01,Singtel,2025-01-12 16:32:00,Data,97.58498932126405,MB,0.05,MSC-JKT-1,TAP3_ID_20250112_52501,700,4.879249466063202,103630.37940971635,7254.126558680145,110884.5059683965
cbd58232-14cd-4d49-88da-c64edd2cda5f,51011875404,525-01,Singtel,2025-01-06 21:13:00,Data,85.48977178247473,MB,0.05,MSC-JKT-2,TAP3_ID_20250106_52501,700,4.274488589123737,90785.86314439906,6355.010420107935,97140.873564507
f9f5b6db-648c-4e5c-9a07-85a6ac689b06,51011728203,502-12,Maxis,2025-01-13 11:10:00,Data,132.55703407156597,MB,0.05,MSC-JKT-4,TAP3_ID_20250113_50212,700,6.627851703578298,140768.94233229946,8446.136539937967,149215.0788722374
361feb04-0154-4935-8641-309fade1f614,51011924945,525-01,Singtel,2025-01-19 08:06:00,Voice,501.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250119_52501,700,75.14999999999999,1596110.8499999999,111727.7595,1707838.6094999998
a559db6d-f75a-4d7c-b0dd-79b1a30c086c,51011474998,454-00,CSL,2025-01-03 11:36:00,Data,302.3458954812603,MB,0.05,MSC-JKT-3,TAP3_ID_20250103_45400,700,15.117294774063016,321076.2237063244,0.0,321076.2237063244
7b95fee2-3dc8-4afc-9af4-23af768d9d51,51011781214,525-01,Singtel,2025-01-01 03:56:00,Data,407.6957764653952,MB,0.05,MSC-JKT-4,TAP3_ID_20250101_52501,700,20.38478882326976,432952.5298174264,30306.67708721985,463259.20690464624
5f043b15-a7db-487d-ba3e-a756a2bda022,51011827344,204-04,Vodafone,2025-01-29 15:22:00,Voice,519.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250129_20404,700,77.85,1653456.15,347225.7915,2000681.9415
dbf71f2b-b6c2-4cbe-b28d-eaf6c2e54f10,51011752356,204-04,Vodafone,2025-01-21 09:19:00,Data,35.55100410014091,MB,0.05,MSC-JKT-1,TAP3_ID_20250121_20404,700,1.7775502050070455,37753.38880414464,7928.211648870374,45681.60045301502
cd8d4475-9870-4205-898c-42d921a4e2d4,51011460988,525-01,Singtel,2025-01-24 11:19:00,Voice,528.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250124_52501,700,79.2,1682128.8,117749.01600000002,1799877.816
9623879a-2b58-4442-9e3c-20865af61067,51011247979,525-01,Singtel,2025-01-29 21:20:00,Data,267.25830951588824,MB,0.05,MSC-JKT-2,TAP3_ID_20250129_52501,700,13.362915475794413,283814.96179039753,19867.04732532783,303682.00911572535
f8a910c1-265c-4d40-9b97-ca5aad758906,51011853036,525-01,Singtel,2025-01-07 09:47:00,Voice,60.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250107_52501,700,9.0,191151.0,13380.570000000002,204531.57
d977d596-41c5-436c-9230-a0e0513c7833,51011282506,454-00,CSL,2025-01-02 14:55:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250102_45400,700,0.05,1061.95,0.0,1061.95
9780c877-18df-4f9d-934d-32c9532b2763,51011417473,525-01,Singtel,2025-01-28 17:35:00,Voice,303.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250128_52501,700,45.45,965312.55,67571.8785,1032884.4285
e6a0a739-c9a3-436a-b847-de9a52021787,51011170313,454-00,CSL,2025-01-25 21:57:00,Data,125.20065512188044,MB,0.05,MSC-JKT-2,TAP3_ID_20250125_45400,700,6.260032756094022,132956.83570668093,0.0,132956.83570668093
74aca222-16da-4eaf-b3c7-b060da28d51c,51011969807,525-01,Singtel,2025-01-01 12:48:00,Data,234.9249071190428,MB,0.05,MSC-JKT-1,TAP3_ID_20250101_52501,700,11.74624535595214,249478.50511506753,17463.49535805473,266942.0004731222
188b46cd-b15a-45d3-8104-0ef61377bb57,51011622116,525-01,Singtel,2025-01-18 21:45:00,Data,359.5378196371293,MB,0.05,MSC-JKT-2,TAP3_ID_20250118_52501,700,17.976890981856467,381811.1875636495,26726.783129455467,408537.97069310496
50c1b822-c2d9-4185-b531-b4826d067493,51011671224,502-12,Maxis,2025-01-15 08:38:00,Data,192.83769549568547,MB,0.05,MSC-JKT-3,TAP3_ID_20250115_50212,700,9.641884774784272,204783.99073164313,12287.039443898588,217071.03017554173
c2dfbac1-023c-4881-be78-f2329d08ba3b,51011533039,204-04,Vodafone,2025-01-24 07:27:00,Data,114.63539529430837,MB,0.05,MSC-JKT-3,TAP3_ID_20250124_20404,700,5.731769764715419,121737.05803279078,25564.782186886063,147301.84021967684
5f4b6353-ccae-428b-a2ab-1d9eb4269932,51011471557,502-12,Maxis,2025-01-29 14:25:00,Voice,176.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250129_50212,700,26.4,560709.6,33642.576,594352.176
627a6c78-a331-4bb5-97b6-5f9358802625,51011346242,204-04,Vodafone,2025-01-10 00:54:00,Data,84.09030245165721,MB,0.05,MSC-JKT-4,TAP3_ID_20250110_20404,700,4.204515122582861,89299.69668853738,18752.93630459285,108052.63299313023
f267d078-d35b-41f2-ae56-d43b381fe2ea,51011291750,454-00,CSL,2025-01-02 21:47:00,Voice,576.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250102_45400,700,86.39999999999999,1835049.5999999999,0.0,1835049.5999999999
a999b684-343c-41d1-a6d9-aace2da04ef8,51011299919,204-04,Vodafone,2025-01-08 07:52:00,Voice,445.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250108_20404,700,66.75,1417703.25,297717.6825,1715420.9325
0feca872-9303-48f9-af10-7bdec52f7917,51011116533,310-410,AT&T,2025-01-19 15:40:00,Voice,229.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250119_310410,700,34.35,729559.65,72955.96500000001,802515.615
380f73c8-6129-4d4b-8449-aaf11d2bb11b,51011479346,454-00,CSL,2025-01-11 15:14:00,Data,343.3184886081846,MB,0.05,MSC-JKT-4,TAP3_ID_20250111_45400,700,17.16592443040923,364587.06897746166,0.0,364587.06897746166
f0574a83-9af9-468d-b829-bdcd39d8bfba,51011247049,204-04,Vodafone,2025-01-12 17:04:00,Voice,86.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250112_20404,700,12.9,273983.10000000003,57536.45100000001,331519.55100000004
c761c712-cc20-4d28-8f90-df07dc5b4ad5,51011973623,502-12,Maxis,2025-01-15 16:38:00,Voice,146.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250115_50212,700,21.9,465134.1,27908.046,493042.14599999995
7bc43c57-f8d6-4cb6-bff8-c0a52ff14dbf,51011974820,310-410,AT&T,2025-01-07 01:29:00,Data,497.8676525804564,MB,0.05,MSC-JKT-1,TAP3_ID_20250107_310410,700,24.89338262902282,528710.5536578157,52871.05536578157,581581.6090235972
ffda445e-494c-47fd-926f-553bd8f649eb,51011933160,204-04,Vodafone,2025-01-10 11:00:00,Data,28.285288741230467,MB,0.05,MSC-JKT-2,TAP3_ID_20250110_20404,700,1.4142644370615234,30037.562378749695,6307.888099537436,36345.45047828713
e250212c-5c6d-40c2-a9d7-72aca4ccd2ea,51011173601,310-410,AT&T,2025-01-28 11:57:00,Data,322.24714249794533,MB,0.05,MSC-JKT-2,TAP3_ID_20250128_310410,700,16.11235712489727,342210.35297569307,34221.03529756931,376431.38827326236
867edefb-af1f-4d15-b197-b7592da3ad32,51011534969,502-12,Maxis,2025-01-14 22:45:00,Data,218.59533357046175,MB,0.05,MSC-JKT-3,TAP3_ID_20250114_50212,700,10.92976667852309,232137.3144851519,13928.238869109113,246065.553354261
04451610-e585-4a43-80e1-bdbad8198872,51011296983,525-01,Singtel,2025-01-22 09:04:00,Data,103.24880540318622,MB,0.05,MSC-JKT-2,TAP3_ID_20250122_52501,700,5.162440270159312,109645.06889791363,7675.154822853955,117320.2237207676
56146eb5-23b8-4e5e-b359-3398c03e9626,51011238721,525-01,Singtel,2025-01-08 04:53:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250108_52501,700,0.05,1061.95,74.33650000000002,1136.2865000000002
0d453a03-aa5b-4979-8787-00f29324c22a,51011318811,502-12,Maxis,2025-01-06 17:13:00,Data,184.34437826695407,MB,0.05,MSC-JKT-3,TAP3_ID_20250106_50212,700,9.217218913347706,195764.51250059193,11745.870750035516,207510.38325062743
50d384ae-620d-483d-8047-234e3bc01b15,51011122616,310-410,AT&T,2025-01-23 13:25:00,Data,382.95273607798254,MB,0.05,MSC-JKT-3,TAP3_ID_20250123_310410,700,19.14763680389913,406676.6580780136,40667.665807801364,447344.323885815
b8656c2b-b336-435d-abaa-29b5dac01a0c,51011266804,310-410,AT&T,2025-01-18 11:30:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250118_310410,700,0.05,1061.95,106.19500000000001,1168.145
3ef4c77d-80c1-4695-b2a2-2b45e0ea6108,51011971044,310-410,AT&T,2025-01-26 04:29:00,Voice,553.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250126_310410,700,82.95,1761775.05,176177.505,1937952.5550000002
49d5fda3-b15c-4a44-81d3-0fd1f292c415,51011127371,454-00,CSL,2025-01-17 04:57:00,Data,412.8217753865462,MB,0.05,MSC-JKT-3,TAP3_ID_20250117_45400,700,20.64108876932731,438396.08437174273,0.0,438396.08437174273
9d1537ac-4ffd-4c71-8890-143c293685ac,51011441926,454-00,CSL,2025-01-04 05:55:00,Data,208.87773903376447,MB,0.05,MSC-JKT-3,TAP3_ID_20250104_45400,700,10.443886951688224,221817.7149669062,0.0,221817.7149669062
6f6901b9-075a-405d-a523-a6e7d2918bc8,51011370248,525-01,Singtel,2025-01-26 16:40:00,Data,160.57462061992393,MB,0.05,MSC-JKT-3,TAP3_ID_20250126_52501,700,8.028731030996196,170522.21836732823,11936.555285712977,182458.7736530412
639a8226-cad1-4497-8122-3f1c4d9c9967,51011988976,525-01,Singtel,2025-01-23 03:05:00,Voice,359.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250123_52501,700,53.85,1143720.1500000001,80060.41050000001,1223780.5605000001
034d8f42-7157-47ec-9dea-c2d91fbe049b,51011411207,204-04,Vodafone,2025-01-04 00:25:00,Voice,273.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250104_20404,700,40.95,869737.05,182644.7805,1052381.8305000002
4e7ff5fd-d805-45a4-aee4-35fdd331bdcb,51011719405,204-04,Vodafone,2025-01-12 03:35:00,SMS,1.0,MSG,0.05,MSC-JKT-1,TAP3_ID_20250112_20404,700,0.05,1061.95,223.0095,1284.9595
d84983f3-490a-4f5b-bb69-c78110c8cf48,51011314223,204-04,Vodafone,2025-01-05 10:23:00,Data,285.70936918546715,MB,0.05,MSC-JKT-4,TAP3_ID_20250105_20404,700,14.28546845927336,303409.0646065069,63715.90356736645,367124.9681738734
8963a17e-3f9d-40d6-aa0c-6f9ce9f782e2,51011560498,204-04,Vodafone,2025-01-07 16:35:00,Data,106.64723844279686,MB,0.05,MSC-JKT-2,TAP3_ID_20250107_20404,700,5.332361922139843,113254.03486432813,23783.347321508907,137037.38218583705
60702375-1531-4c23-a77f-89bd64f51a49,51011771810,310-410,AT&T,2025-01-13 00:33:00,Data,480.712647165502,MB,0.05,MSC-JKT-1,TAP3_ID_20250113_310410,700,24.0356323582751,510492.7956574049,51049.27956574049,561542.0752231453
5e470c76-ae36-41c8-864c-8f3d72e729d6,51011723283,204-04,Vodafone,2025-01-28 16:08:00,Voice,499.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250128_20404,700,74.85,1589739.15,333845.2215,1923584.3715
53e29511-c4d3-46da-909e-3fa96729e26d,51011534368,310-410,AT&T,2025-01-28 06:08:00,Voice,127.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250128_310410,700,19.05,404602.95,40460.295000000006,445063.245
a6d4e216-f93c-4976-b76a-4cc7d560bc64,51011820545,454-00,CSL,2025-01-04 13:20:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250104_45400,700,0.05,1061.95,0.0,1061.95
8c6cda8d-64dc-432d-9c90-b1e82344f818,51011213688,502-12,Maxis,2025-01-27 11:06:00,Voice,26.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250127_50212,700,3.9,82832.09999999999,4969.9259999999995,87802.02599999998
ad8b62c8-c17a-4679-a02a-3092fe0b7759,51011996020,454-00,CSL,2025-01-10 13:45:00,Data,174.56256815742526,MB,0.05,MSC-JKT-2,TAP3_ID_20250110_45400,700,8.728128407871264,185376.71925477777,0.0,185376.71925477777
0fa96eca-b00b-4a07-8e68-1eb2fc91a690,51011247977,310-410,AT&T,2025-01-21 15:31:00,Data,78.40355464320676,MB,0.05,MSC-JKT-3,TAP3_ID_20250121_310410,700,3.9201777321603375,83260.65485335341,8326.06548533534,91586.72033868876
8179b6e4-0e00-4717-8a39-c92c0aa3c23a,51011456427,310-410,AT&T,2025-01-08 04:25:00,Voice,175.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250108_310410,700,26.25,557523.75,55752.375,613276.125
b1c09c39-f388-452c-87a7-b6b9785ba526,51011834412,204-04,Vodafone,2025-01-18 01:21:00,Data,299.46281549971155,MB,0.05,MSC-JKT-4,TAP3_ID_20250118_20404,700,14.97314077498558,318014.5369199187,66783.05275318293,384797.58967310167
b362d0c9-ad29-4367-8e1d-c875710eff9e,51011811448,310-410,AT&T,2025-01-20 03:42:00,Data,107.74373071161288,MB,0.05,MSC-JKT-1,TAP3_ID_20250120_310410,700,5.387186535580644,114418.45482919729,11441.845482919729,125860.30031211702
21b1c8c8-0be4-4c3a-a2b0-b0b8b6a3111f,51011405525,502-12,Maxis,2025-01-05 05:25:00,Voice,240.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250105_50212,700,36.0,764604.0,45876.24,810480.24
20c05fe8-ec02-42cc-a9f8-cc218303de26,51011638606,310-410,AT&T,2025-01-26 08:57:00,Voice,267.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250126_310410,700,40.05,850621.95,85062.195,935684.145
a853fbee-39fd-4088-aa5e-44bf5f7a4391,51011282957,204-04,Vodafone,2025-01-01 18:09:00,Data,392.822336032269,MB,0.05,MSC-JKT-1,TAP3_ID_20250101_20404,700,19.64111680161345,417157.67974946805,87603.11274738828,504760.7924968563
5e5edb0f-0de2-4952-8100-48cbc358d5ad,51011153634,454-00,CSL,2025-01-15 17:35:00,Voice,591.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250115_45400,700,88.64999999999999,1882837.3499999999,0.0,1882837.3499999999
9b0c9199-3833-49fc-9f19-751117e0f0ec,51011930857,454-00,CSL,2025-01-29 03:24:00,Data,141.0890828283961,MB,0.05,MSC-JKT-1,TAP3_ID_20250129_45400,700,7.054454141419805,149829.55150961524,0.0,149829.55150961524
8a32c527-b63b-4301-b30c-0eb7b96564e8,51011657830,310-410,AT&T,2025-01-11 14:33:00,Voice,240.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250111_310410,700,36.0,764604.0,76460.40000000001,841064.4
61801820-03fd-4de6-b3b1-3c1d7baaf376,51011202877,502-12,Maxis,2025-01-15 12:14:00,Data,469.4445998736223,MB,0.05,MSC-JKT-4,TAP3_ID_20250115_50212,700,23.472229993681115,498526.6928357932,29911.60157014759,528438.2944059408
96076d86-a3ff-48e4-8acb-11a5b2345bc4,51011202267,525-01,Singtel,2025-01-22 20:05:00,Voice,533.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250122_52501,700,79.95,1698058.05,118864.06350000002,1816922.1135
07bad16c-ac7b-427e-b716-22fc96e115d8,51011499256,502-12,Maxis,2025-01-26 22:53:00,Voice,352.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250126_50212,700,52.8,1121419.2,67285.152,1188704.352
6932c0f8-3768-4947-b171-8fd1b923cc69,51011244454,204-04,Vodafone,2025-01-26 11:09:00,Data,454.4418166188699,MB,0.05,MSC-JKT-2,TAP3_ID_20250126_20404,700,22.722090830943497,482594.4871584089,101344.84230326586,583939.3294616748
0938dc3d-db9b-4ae2-b204-7c62fe796d1c,51011662193,502-12,Maxis,2025-01-10 13:21:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250110_50212,700,0.05,1061.95,63.717,1125.6670000000001
6470a4af-9de0-412b-867b-734bc9740127,51011472384,502-12,Maxis,2025-01-21 19:42:00,Voice,526.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250121_50212,700,78.89999999999999,1675757.0999999999,100545.42599999999,1776302.5259999998
20b7928c-4e33-44d5-9023-15337a2280e3,51011426380,525-01,Singtel,2025-01-22 18:08:00,Voice,106.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250122_52501,700,15.9,337700.10000000003,23639.007000000005,361339.107
c8e0b073-1f39-4e54-ae38-1d9d55d14098,51011136368,502-12,Maxis,2025-01-09 01:33:00,Data,74.25909667319435,MB,0.05,MSC-JKT-2,TAP3_ID_20250109_50212,700,3.7129548336597176,78859.44771209874,4731.566862725925,83591.01457482467
af7ee364-f874-49d8-b2f7-5ea704ddc048,51011259876,454-00,CSL,2025-01-26 22:19:00,Voice,68.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250126_45400,700,10.2,216637.8,0.0,216637.8
95bdae84-d2a7-4ebf-9461-a69641279edc,51011571604,454-00,CSL,2025-01-20 14:08:00,Data,386.79901565825713,MB,0.05,MSC-JKT-3,TAP3_ID_20250120_45400,700,19.339950782912855,410761.2146782861,0.0,410761.2146782861
235b8525-3a05-4ba5-a6cc-d47619634dff,51011889352,525-01,Singtel,2025-01-06 17:18:00,Voice,352.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250106_52501,700,52.8,1121419.2,78499.344,1199918.544
6245c5a9-84a6-4bd1-83b6-2dd01c6228bc,51011631111,204-04,Vodafone,2025-01-28 13:26:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250128_20404,700,0.05,1061.95,223.0095,1284.9595
9425a78b-ebdc-4c94-970e-d9c4cb020049,51011587335,454-00,CSL,2025-01-20 07:03:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250120_45400,700,0.05,1061.95,0.0,1061.95
21bd8dd4-72b7-4905-8be2-f6049cf1d673,51011889031,454-00,CSL,2025-01-09 04:56:00,Data,104.94852306988908,MB,0.05,MSC-JKT-1,TAP3_ID_20250109_45400,700,5.247426153494454,111450.08407406871,0.0,111450.08407406871
