event_id,imsi,partner_mcc_mnc,partner_name,timestamp,service_group,usage_volume,uom,sdr_rate,switch_id,estimated_revenue_idr
c8f7ab3a-f818-400a-86ac-76479846040b,51011639570,525-01,Singtel,2025-01-06 22:21:00,Data,146.17989340790268,MB,0.05,MSC-JKT-3,155235.73780452224
fb0ddd5e-8364-4ad6-bb82-32f533b31e9b,51011128365,525-01,Singtel,2025-01-19 08:27:00,Voice,327.0,SEC,0.15,MSC-JKT-3,1041772.95
aead908a-58dd-43f1-83f2-9844040e61e5,51011879383,502-12,Maxis,2025-01-27 22:56:00,Voice,398.0,SEC,0.15,MSC-JKT-2,1267968.2999999998
1c4b9ae9-74ba-4d7a-a06b-5cfa7bb93418,51011946143,310-410,AT&T,2025-01-29 03:39:00,Voice,265.0,SEC,0.15,MSC-JKT-1,844250.25
bd2b1a05-5606-4e66-98aa-05b434d5c7b4,51011225149,204-04,Vodafone,2025-01-25 13:10:00,Voice,334.0,SEC,0.15,MSC-JKT-1,1064073.9000000001
0e982309-f3c2-458f-aaed-95e992ecf5a9,51011976141,204-04,Vodafone,2025-01-27 03:27:00,Data,333.93556114488064,MB,0.05,MSC-JKT-2,354622.869157806
2a2c853b-cd71-441b-b4eb-0b52a4cbf195,51011109885,502-12,Maxis,2025-01-24 22:15:00,Voice,432.0,SEC,0.15,MSC-JKT-4,1376287.2
cd403b7d-88ab-4659-b793-d589e98110be,51011572367,454-00,CSL,2025-01-11 13:49:00,Data,329.44665256302125,MB,0.05,MSC-JKT-4,349855.8726893004
2e2bafee-75a8-48fc-9adf-b8786d606283,51011851496,310-410,AT&T,2025-01-03 11:32:00,Data,262.6673547843281,MB,0.05,MSC-JKT-4,278939.59741321724
4c624ce9-d587-45ed-9881-c42bb46c6f1a,51011582604,454-00,CSL,2025-01-17 01:23:00,SMS,1.0,MSG,0.05,MSC-JKT-3,1061.95
6cb35ded-6fec-464a-900d-36667f253261,51011913081,204-04,Vodafone,2025-01-22 11:45:00,Data,301.0015231644643,MB,0.05,MSC-JKT-4,319648.56752450287
b33d6c01-19f2-44c6-b0b5-706823971192,51011964434,310-410,AT&T,2025-01-22 07:20:00,Data,295.88941143693216,MB,0.05,MSC-JKT-4,314219.76047545014
e340d907-aa6d-4435-b665-6150de34f1fc,51011493409,204-04,Vodafone,2025-01-28 03:21:00,Data,485.386026616744,MB,0.05,MSC-JKT-4,515455.6909656513
ad8b9415-8f8a-4dd9-be69-05ef9c828ef2,51011664485,525-01,Singtel,2025-01-27 22:40:00,Data,317.08860528502805,MB,0.05,MSC-JKT-2,336732.2443824356
4471d3b0-990e-45e1-a9bc-a3eedee579ae,51011474226,502-12,Maxis,2025-01-18 16:11:00,Data,453.6993443399522,MB,0.05,MSC-JKT-4,481806.01872181223
74aca222-16da-4eaf-b3c7-b060da28d51c,51011969807,525-01,Singtel,2025-01-01 12:48:00,Data,234.9249071190428,MB,0.05,MSC-JKT-1,249478.50511506753
f16def92-05e9-4837-8e16-174231f68950,51011875024,204-04,Vodafone,2025-01-24 16:12:00,Data,427.0825852254871,MB,0.05,MSC-JKT-2,453540.35138020606
a5add4b6-cfc9-44cf-920d-713569015020,51011117087,454-00,CSL,2025-01-20 00:25:00,Data,219.325390419864,MB,0.05,MSC-JKT-2,232912.5983563746
aebf9e3a-c9fe-459f-9f4c-f538b6109d8a,51011628936,525-01,Singtel,2025-01-11 21:40:00,Data,43.63767412120617,MB,0.05,MSC-JKT-1,46341.02803301489
18191274-1d01-4eca-8f92-c23c3ef0c8c4,51011573866,310-410,AT&T,2025-01-19 06:54:00,Data,246.8239355120253,MB,0.05,MSC-JKT-2,262114.67831699527
5e021d35-d51c-45fe-8fb9-b7a85595732c,51011947467,454-00,CSL,2025-01-11 12:45:00,Voice,168.0,SEC,0.15,MSC-JKT-3,535222.7999999999
a999b684-343c-41d1-a6d9-aace2da04ef8,51011299919,204-04,Vodafone,2025-01-08 07:52:00,Voice,445.0,SEC,0.15,MSC-JKT-1,1417703.25
71f8e9d4-1cf3-4a42-98a1-6e067811176a,51011834042,310-410,AT&T,2025-01-26 06:27:00,Data,0.8823960852173047,MB,0.05,MSC-JKT-2,937.0605226965167
0ef768a2-8e47-4532-852b-a86085bb1546,51011138211,310-410,AT&T,2025-01-15 22:48:00,Data,343.3262977549541,MB,0.05,MSC-JKT-2,364595.36190087354
15e58a6a-18db-4fa2-80a5-c1cd7fa44769,51011199239,502-12,Maxis,2025-01-04 17:36:00,Voice,412.0,SEC,0.15,MSC-JKT-4,1312570.2
32f9009f-2476-495f-8385-c2f6c1a73837,51011433569,502-12,Maxis,2025-01-01 11:57:00,Data,374.9503971417895,MB,0.05,MSC-JKT-3,398178.57424472336
a96fc33f-b24d-402f-a20b-452a2d9931a3,51011961069,310-410,AT&T,2025-01-09 09:01:00,Data,299.3863319193168,MB,0.05,MSC-JKT-2,317933.31518171844
0d61d7e5-6684-4b95-9ab7-f6872791d5ff,51011880741,454-00,CSL,2025-01-22 08:56:00,Voice,84.0,SEC,0.15,MSC-JKT-3,267611.39999999997
5c7b2c87-0130-46c4-b6d1-8028097ec065,51011349768,310-410,AT&T,2025-01-02 05:02:00,Data,71.15434818434947,MB,0.05,MSC-JKT-2,75562.36005436993
57216ba3-916a-45fa-ba94-67ab483de06e,51011961396,204-04,Vodafone,2025-01-03 10:00:00,Voice,357.0,SEC,0.15,MSC-JKT-2,1137348.45
f369d785-5aef-4621-9bf2-34e42da0bc40,51011572501,502-12,Maxis,2025-01-25 22:23:00,Data,422.8176210586544,MB,0.05,MSC-JKT-3,449011.1726832381
32e075c7-3380-472d-9f4e-5c168778531d,51011660315,525-01,Singtel,2025-01-04 02:44:00,Voice,30.0,SEC,0.15,MSC-JKT-4,95575.5
db557381-9a34-4420-9122-551385617d28,51011182279,525-01,Singtel,2025-01-03 02:27:00,Data,379.6995777737313,MB,0.05,MSC-JKT-3,403221.96661681397
3dbbb6dc-1d30-4494-9df2-719e94e7b2df,51011988097,525-01,Singtel,2025-01-27 21:35:00,Data,262.95371817677454,MB,0.05,MSC-JKT-4,279243.70101782575
d0b6747f-499b-47d1-91a5-e7c883f42260,51011577742,204-04,Vodafone,2025-01-05 06:03:00,Voice,193.0,SEC,0.15,MSC-JKT-4,614869.0499999999
d62a67d8-d9fe-4c9c-9283-48ec6592ff78,51011867454,454-00,CSL,2025-01-29 09:17:00,Data,170.36802287398768,MB,0.05,MSC-JKT-3,180922.3218910312
9ec7251e-7ffb-4b17-9e75-2e4da7f3dd37,51011832847,454-00,CSL,2025-01-17 16:37:00,Data,265.5895639081329,MB,0.05,MSC-JKT-4,282042.83739224175
77e258e0-5e1f-4725-9480-2ed5898ce4e9,51011928791,204-04,Vodafone,2025-01-06 00:30:00,Data,70.36242849242254,MB,0.05,MSC-JKT-4,74721.38093752811
61f16eda-78f8-4666-b344-c4019b1f5743,51011933525,454-00,CSL,2025-01-03 10:44:00,Data,19.5941066861983,MB,0.05,MSC-JKT-3,20807.961595408287
a001c560-88ef-4dfb-a7a6-35f59d6fbbbb,51011350100,454-00,CSL,2025-01-10 18:49:00,Data,73.61621909823752,MB,0.05,MSC-JKT-2,78176.74387137334
075851c0-03eb-4304-b894-3c4f2ee05a9a,51011254245,525-01,Singtel,2025-01-05 04:41:00,Data,237.0558135987296,MB,0.05,MSC-JKT-4,251741.42125117092
e11f1b68-4c67-4b11-8259-6094152dc49f,51011950350,525-01,Singtel,2025-01-28 08:48:00,Voice,59.0,SEC,0.15,MSC-JKT-2,187965.15
34512a04-05ab-4d1b-b74a-b29777d6839d,51011496452,204-04,Vodafone,2025-01-17 12:31:00,Data,270.7496629130579,MB,0.05,MSC-JKT-1,287522.60453052184
baf912ad-4d8a-44f3-b53a-1e1b2b7687ad,51011150098,502-12,Maxis,2025-01-13 01:44:00,Data,416.841615972599,MB,0.05,MSC-JKT-3,442664.9540821015
b2e27da8-42fb-4413-aa7b-8e2fa19aca8c,51011799309,525-01,Singtel,2025-01-02 12:50:00,Voice,341.0,SEC,0.15,MSC-JKT-3,1086374.8499999999
9701029b-a37e-465f-a576-f6cb71a48b81,51011724219,204-04,Vodafone,2025-01-21 11:10:00,Data,173.7037918113507,MB,0.05,MSC-JKT-3,184464.7417140639
8f3ee9ab-c4f2-499f-8a14-29ea3ac92313,51011794780,310-410,AT&T,2025-01-03 12:46:00,Data,103.73377069346022,MB,0.05,MSC-JKT-1,110160.07778792008
41360df6-b05e-4560-bfe7-bc6b7955548b,51011184754,454-00,CSL,2025-01-28 17:39:00,Data,396.2814438422633,MB,0.05,MSC-JKT-1,420831.0792882915
94f201c6-06ef-44cf-a9aa-c2b04a02dd6a,51011306846,310-410,AT&T,2025-01-08 04:16:00,Data,453.4807101365335,MB,0.05,MSC-JKT-4,481573.84012949176
7ec9788a-3924-453e-9fc2-b65500aac455,51011700309,454-00,CSL,2025-01-21 01:10:00,Data,229.28736564217195,MB,0.05,MSC-JKT-1,243491.7179437045
bc8caebb-c379-4b8a-90a4-751c526e88aa,51011260761,454-00,CSL,2025-01-07 04:16:00,Data,233.4443604078708,MB,0.05,MSC-JKT-4,247906.2385351384
bab61ab3-461a-4ef9-bc19-0bc9e2c07b34,51011138635,502-12,Maxis,2025-01-19 18:25:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95
28ce7306-1ed4-4c91-927a-157eb2825256,51011364598,525-01,Singtel,2025-01-04 05:10:00,Voice,216.0,SEC,0.15,MSC-JKT-3,688143.6
59a0d5d2-74ab-42ce-830d-af0a7c10f1ec,51011824698,454-00,CSL,2025-01-11 18:49:00,Data,447.2368331564337,MB,0.05,MSC-JKT-2,474943.1549704748
750b873b-eb95-47c1-82a7-18e36428ef27,51011250575,204-04,Vodafone,2025-01-19 14:46:00,Data,478.0279670916054,MB,0.05,MSC-JKT-3,507641.79965293035
52872db2-ce80-4a02-b014-62d371d8d9c2,51011202239,502-12,Maxis,2025-01-08 19:44:00,Data,423.4997302181096,MB,0.05,MSC-JKT-4,449735.53850512154
401c1b4f-f36c-408b-a8ab-f5cf8da6e425,51011281948,454-00,CSL,2025-01-06 02:58:00,Voice,494.0,SEC,0.15,MSC-JKT-3,1573809.9
aa30afec-5086-43e0-87ac-d35fb6e55f10,51011440093,525-01,Singtel,2025-01-22 21:42:00,Data,263.66036780181616,MB,0.05,MSC-JKT-1,279994.1275871387
f8e5a750-13ac-4ea3-9a89-cc7d45d46b1d,51011877949,204-04,Vodafone,2025-01-02 08:23:00,Data,264.3361970501263,MB,0.05,MSC-JKT-3,280711.8244573816
85c25de9-26a5-4a12-a431-5ca9e32be009,51011898022,454-00,CSL,2025-01-19 17:07:00,SMS,1.0,MSG,0.05,MSC-JKT-2,1061.95
dc2f6952-02c0-4866-97d4-5528548aca07,51011317228,454-00,CSL,2025-01-01 03:24:00,Data,34.60786748983603,MB,0.05,MSC-JKT-4,36751.82488083137
efc0656e-1006-4889-b4d7-3f05ad0c011b,51011849078,310-410,AT&T,2025-01-28 08:00:00,Data,306.8406967073055,MB,0.05,MSC-JKT-1,325849.4778683231
efac8863-6815-4f7a-93f3-787aa54a667f,51011906242,525-01,Singtel,2025-01-14 13:03:00,Data,33.098321085706765,MB,0.05,MSC-JKT-4,35148.7620769663
fd741a4b-9b5a-4302-bb49-803a87c40c39,51011577266,454-00,CSL,2025-01-14 12:44:00,Data,3.143765245095551,MB,0.05,MSC-JKT-3,3338.5215020292203
b3b0b791-ba1d-45c5-bfaa-2e266aa28920,51011861019,525-01,Singtel,2025-01-08 16:54:00,Data,121.191385790501,MB,0.05,MSC-JKT-2,128699.19214022256
daeee6ab-a33b-4c7c-bf76-ba861ad700be,51011613313,525-01,Singtel,2025-01-26 12:55:00,Voice,508.0,SEC,0.15,MSC-JKT-3,1618411.8
560097e4-0e7f-4ac5-9a75-8d359a519b2c,51011551610,454-00,CSL,2025-01-08 22:13:00,Voice,567.0,SEC,0.15,MSC-JKT-2,1806376.95
cef73556-022e-498a-8c70-7ec5423278bb,51011253245,310-410,AT&T,2025-01-07 20:38:00,Voice,233.0,SEC,0.15,MSC-JKT-1,742303.0499999999
b4239143-aecd-49bf-acfb-bcacbeba79d7,51011523966,310-410,AT&T,2025-01-21 18:52:00,Data,379.82975320702826,MB,0.05,MSC-JKT-1,403360.20641820366
db3772f8-6c96-40c6-a11e-3ba01bcf74ce,51011767505,525-01,Singtel,2025-01-10 03:07:00,Data,318.5817094567444,MB,0.05,MSC-JKT-2,338317.84635758976
31e3fdb5-1eaa-44ff-ab6a-53ae2781eac9,51011342717,525-01,Singtel,2025-01-28 13:51:00,Data,145.05606245991015,MB,0.05,MSC-JKT-3,154042.2855293016
d9b4fab0-1865-44c4-b12b-012e27c08b8f,51011268785,204-04,Vodafone,2025-01-13 22:07:00,Voice,290.0,SEC,0.15,MSC-JKT-4,923896.5
f4379ab0-ff8d-4394-8048-96d3856dd2ba,51011420752,525-01,Singtel,2025-01-11 08:11:00,Data,51.46385140096644,MB,0.05,MSC-JKT-2,54652.03699525631
2f5df9bb-166a-457f-9984-6654f4b647a3,51011162551,310-410,AT&T,2025-01-26 17:31:00,Data,447.8737902904938,MB,0.05,MSC-JKT-2,475619.57159898995
51694b85-bff2-42a0-83ca-6062a6660ce9,51011468266,502-12,Maxis,2025-01-06 04:43:00,Data,158.20344784968046,MB,0.05,MSC-JKT-1,168004.15144396818
0c82e016-0e78-4daa-9467-5e99eb3bf925,51011590083,502-12,Maxis,2025-01-11 18:08:00,Data,156.74262400081304,MB,0.05,MSC-JKT-2,166452.8295576634
e0a12e4b-d924-4f03-89fc-7c54e70cafe7,51011491858,454-00,CSL,2025-01-13 18:48:00,Data,468.1669448691815,MB,0.05,MSC-JKT-1,497169.8871038273
7eb79fc4-66be-4ef3-9dfa-e351d29b6328,51011144760,502-12,Maxis,2025-01-26 22:25:00,Data,465.0924656226685,MB,0.05,MSC-JKT-4,493904.94386799284
574663b7-c02b-4822-9e12-deae52fcba25,51011611511,525-01,Singtel,2025-01-15 22:20:00,Data,333.22606824774545,MB,0.05,MSC-JKT-4,353869.4231756933
4e7c4284-f446-495a-9fe9-55d832e14cff,51011826728,454-00,CSL,2025-01-17 03:46:00,SMS,1.0,MSG,0.05,MSC-JKT-1,1061.95
d3917d92-50e6-4ad7-8cd9-3244eb9ba686,51011408112,204-04,Vodafone,2025-01-19 18:11:00,SMS,1.0,MSG,0.05,MSC-JKT-1,1061.95
54004e6d-4693-4664-b49d-0a4bf62fb799,51011891787,204-04,Vodafone,2025-01-09 02:46:00,Voice,227.0,SEC,0.15,MSC-JKT-1,723187.95
2bd30890-36e7-40c8-9341-a5cfff5b7cec,51011126654,204-04,Vodafone,2025-01-07 08:12:00,Data,411.10772541953,MB,0.05,MSC-JKT-2,436575.8490092699
54d50259-d8e7-4506-b1a4-b718021f69a8,51011520963,502-12,Maxis,2025-01-09 05:10:00,Data,323.89181421435444,MB,0.05,MSC-JKT-1,343956.9121049337
5ee3c7c1-bfef-4f2a-b522-d0bda4c00a0b,51011409521,310-410,AT&T,2025-01-13 01:08:00,Voice,263.0,SEC,0.15,MSC-JKT-3,837878.5499999999
e946bb27-94ce-496c-b859-2207d9c7b8ab,51011416480,204-04,Vodafone,2025-01-06 11:43:00,Data,356.6321209529806,MB,0.05,MSC-JKT-4,378725.4808460177
ff82d31d-3b08-4fe0-9ae7-edfe464850bb,51011241365,310-410,AT&T,2025-01-28 10:34:00,Data,411.6723839673769,MB,0.05,MSC-JKT-2,437175.48815415596
fa2ed086-9c32-40eb-bc13-d196fdf63283,51011873221,310-410,AT&T,2025-01-12 14:52:00,Data,121.02025288871756,MB,0.05,MSC-JKT-4,128517.45755517363
b130f8b2-a815-44a5-afe4-a1fb929e36a0,51011837954,525-01,Singtel,2025-01-22 16:35:00,SMS,1.0,MSG,0.05,MSC-JKT-1,1061.95
af1819eb-6a61-4e9c-8fba-e58a03411206,51011416275,454-00,CSL,2025-01-15 05:16:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95
82d14b85-4796-470d-a8c8-6fa9e68ee517,51011513523,310-410,AT&T,2025-01-11 03:57:00,Data,338.8033795027307,MB,0.05,MSC-JKT-3,359792.2488629249
42e7ef6a-0817-40ce-8593-11f874fdc226,51011366010,204-04,Vodafone,2025-01-16 14:16:00,Data,488.00931025727886,MB,0.05,MSC-JKT-2,518241.48702771735
cea388ec-272d-4b57-934e-ce6c33c003a8,51011980006,310-410,AT&T,2025-01-10 14:29:00,Data,90.95142143566054,MB,0.05,MSC-JKT-4,96585.86199359971
746b60f9-c974-4dc3-b866-009edace8cd2,51011775453,310-410,AT&T,2025-01-25 00:54:00,Data,174.1129870248272,MB,0.05,MSC-JKT-4,184899.28657101525
272da6a9-0a5c-424b-8120-487b40fdb236,51011688398,454-00,CSL,2025-01-21 03:12:00,SMS,1.0,MSG,0.05,MSC-JKT-3,1061.95
cdc995f4-38ec-4c67-8a90-5846a1b2df89,51011373452,502-12,Maxis,2025-01-11 07:32:00,Data,145.64300946781097,MB,0.05,MSC-JKT-2,154665.59390434186
a73629fa-03ea-4fac-9173-ed3de2793553,51011187265,454-00,CSL,2025-01-04 07:02:00,Data,468.695481238344,MB,0.05,MSC-JKT-4,497731.1663010594
76d2064c-f777-43d7-ac27-782c3c95cfc5,51011518184,310-410,AT&T,2025-01-15 22:43:00,Voice,104.0,SEC,0.15,MSC-JKT-3,331328.39999999997
68b5054c-c036-4b15-8d8c-7e77de8a2b2c,51011411573,310-410,AT&T,2025-01-24 19:49:00,Data,280.69064211990656,MB,0.05,MSC-JKT-1,298079.4273992348
8c6cda8d-64dc-432d-9c90-b1e82344f818,51011213688,502-12,Maxis,2025-01-27 11:06:00,Voice,26.0,SEC,0.15,MSC-JKT-2,82832.09999999999
dda664fb-07ef-4e18-aff5-b8100b48cb86,51011811111,454-00,CSL,2025-01-13 18:10:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95
d6c5ea41-bbf7-4534-a5b2-f198e3af202a,51011881413,204-04,Vodafone,2025-01-15 10:42:00,Data,473.7028852682648,MB,0.05,MSC-JKT-4,503048.7790106339
dea6b9ff-02ee-4698-af37-8c9541acec47,51011470416,204-04,Vodafone,2025-01-25 14:30:00,Data,31.195392759734904,MB,0.05,MSC-JKT-2,33127.94734120049
4693b28b-9193-4510-8f27-e8baeafb4036,51011832081,310-410,AT&T,2025-01-20 19:40:00,Data,67.22399796604753,MB,0.05,MSC-JKT-2,71388.52464004418
d61fd874-defd-45bf-b47f-401a331abeb7,51011389220,454-00,CSL,2025-01-02 14:31:00,Data,339.8422043342804,MB,0.05,MSC-JKT-2,360895.4288927891
89b1bbf1-5139-49c2-bef2-8eae376f3fb0,51011924837,525-01,Singtel,2025-01-14 09:45:00,Data,22.04558132723826,MB,0.05,MSC-JKT-1,23411.30509046067
ee33ec44-ef89-405b-89f1-a8866c86c930,51011847852,204-04,Vodafone,2025-01-13 10:43:00,Data,490.5981453291415,MB,0.05,MSC-JKT-2,520990.7004322818
6145d97a-b521-4255-ba77-a2b2f851d708,51011159234,454-00,CSL,2025-01-28 11:05:00,Voice,580.0,SEC,0.15,MSC-JKT-4,1847793.0
0be73014-c8ca-41f7-9376-a1257ced0065,51011401014,454-00,CSL,2025-01-26 11:10:00,Data,459.70176354587903,MB,0.05,MSC-JKT-3,488180.28779754625
15637aa7-f7b5-4159-b96e-42567b08336d,51011360220,525-01,Singtel,2025-01-26 05:03:00,Data,366.0880911607936,MB,0.05,MSC-JKT-2,388767.2484082048
6dbf2ada-0b6b-4bc5-86f9-6aba76f6afbd,51011150081,502-12,Maxis,2025-01-11 10:52:00,SMS,1.0,MSG,0.05,MSC-JKT-3,1061.95
13204a5e-d06d-4632-9419-474b6ca3643c,51011514758,310-410,AT&T,2025-01-10 07:29:00,Data,123.74542387795977,MB,0.05,MSC-JKT-1,131411.45288719938
3993a068-d2a1-4e20-b61b-f6acbf675aa7,51011970820,454-00,CSL,2025-01-20 17:21:00,Data,301.5718466546412,MB,0.05,MSC-JKT-2,320254.22255489626
5486aedb-bb97-4e8d-9d66-9873b29c4222,51011687515,204-04,Vodafone,2025-01-05 09:42:00,Voice,170.0,SEC,0.15,MSC-JKT-4,541594.5
1e72ff66-53aa-41c1-a2cb-770b36c94522,51011602648,525-01,Singtel,2025-01-23 07:47:00,Voice,155.0,SEC,0.15,MSC-JKT-1,493806.75
8c863974-b403-4002-bcb1-70e1f7d6f4db,51011664983,454-00,CSL,2025-01-12 12:44:00,Voice,265.0,SEC,0.15,MSC-JKT-3,844250.25
a5f17720-b362-44ce-a501-814dd7c329df,51011710032,454-00,CSL,2025-01-02 18:00:00,Voice,327.0,SEC,0.15,MSC-JKT-3,1041772.95
d4532493-7989-457e-bd8b-c51216a5c7a2,51011103696,204-04,Vodafone,2025-01-20 20:29:00,SMS,1.0,MSG,0.05,MSC-JKT-3,1061.95
848d44c4-5178-4023-b6e0-150a1348e163,51011568947,454-00,CSL,2025-01-26 13:16:00,Data,125.57559149282388,MB,0.05,MSC-JKT-1,133354.99938580432
0f35f43d-a098-4bd2-aded-d9bca7d50635,51011780089,454-00,CSL,2025-01-18 03:00:00,Voice,58.0,SEC,0.15,MSC-JKT-1,184779.3
3bea9e87-6afd-4eb0-9404-d0c96aca2225,51011867876,204-04,Vodafone,2025-01-20 22:09:00,Data,375.9109093022427,MB,0.05,MSC-JKT-2,399198.5901335167
9aca544d-6ed3-4808-bff7-00e1b73e791b,51011440676,502-12,Maxis,2025-01-17 21:33:00,Data,112.52261938627464,MB,0.05,MSC-JKT-4,119493.39565725435
7fae7557-4442-41ba-a67c-3cbcc869e3a7,51011208946,454-00,CSL,2025-01-24 18:20:00,Data,379.41224925328686,MB,0.05,MSC-JKT-1,402916.838094528
8ae271df-3ce7-445c-9732-d8cc6e6b2677,51011369956,204-04,Vodafone,2025-01-07 14:54:00,SMS,1.0,MSG,0.05,MSC-JKT-1,1061.95
9882a93e-e5d3-4721-bcbf-b8748fae487e,51011382844,204-04,Vodafone,2025-01-23 09:19:00,Data,102.41958651773624,MB,0.05,MSC-JKT-4,108764.47990251
d89b249d-23e4-41b9-bbad-9a6198ead1c2,51011586904,502-12,Maxis,2025-01-16 18:47:00,Data,103.61719702450652,MB,0.05,MSC-JKT-3,110036.28238017471
614a8629-544a-4c4f-9657-b644926cf20c,51011476087,204-04,Vodafone,2025-01-26 14:34:00,Data,204.76509470132743,MB,0.05,MSC-JKT-3,217450.29231807467
63768b57-a66c-480e-807e-520e9008582d,51011247745,310-410,AT&T,2025-01-04 01:28:00,Data,327.3598783642907,MB,0.05,MSC-JKT-1,347639.8228289585
c6c38424-f723-458a-976e-3630e6a8e0b7,51011878493,502-12,Maxis,2025-01-23 20:55:00,Voice,581.0,SEC,0.15,MSC-JKT-1,1850978.8499999999
fb4f3f5e-b86a-4fd7-bf88-b2e5a5cd0355,51011998662,502-12,Maxis,2025-01-25 21:05:00,Voice,391.0,SEC,0.15,MSC-JKT-2,1245667.3499999999
40cb1e75-0eab-4009-beff-f671e43c68ef,51011962147,310-410,AT&T,2025-01-29 19:02:00,Data,26.04528169929577,MB,0.05,MSC-JKT-4,27658.786900567145
a21b0f5a-296b-48c8-8555-ef779c36b298,51011193526,204-04,Vodafone,2025-01-06 18:35:00,Data,424.2278470073533,MB,0.05,MSC-JKT-2,450508.7621294589
05cd0c40-b73c-45d7-86b0-7a0e5b3adc19,51011582488,525-01,Singtel,2025-01-30 04:24:00,Voice,206.0,SEC,0.15,MSC-JKT-2,656285.1
28f5b4ad-c374-4cfb-8f7e-70925215f5b2,51011520343,454-00,CSL,2025-01-15 21:35:00,SMS,1.0,MSG,0.05,MSC-JKT-2,1061.95
08c14e72-f5f8-4782-817c-609af3fbc5b9,51011372158,310-410,AT&T,2025-01-22 20:07:00,Data,39.32006257693026,MB,0.05,MSC-JKT-2,41755.94045357109
c355ab4c-c947-45b7-a692-96a06041bf0e,51011898729,525-01,Singtel,2025-01-27 01:08:00,Voice,480.0,SEC,0.15,MSC-JKT-2,1529208.0
10f34bef-a7ab-42aa-9b3f-0f5671ef8210,51011351514,502-12,Maxis,2025-01-17 03:47:00,Voice,153.0,SEC,0.15,MSC-JKT-1,487435.05
af60a1f1-5002-420d-825b-7c303e12d812,51011133872,310-410,AT&T,2025-01-06 16:00:00,Data,86.12740572470015,MB,0.05,MSC-JKT-1,91462.99850934533
fedfa097-9317-4c08-85b4-0645d7818150,51011512672,525-01,Singtel,2025-01-08 14:31:00,Voice,198.0,SEC,0.15,MSC-JKT-3,630798.2999999999
deb147ca-db70-457a-b4db-ddf3683389fb,51011645932,525-01,Singtel,2025-01-07 16:33:00,Data,97.70077741795036,MB,0.05,MSC-JKT-2,103753.34057899239
d639f40e-6304-45e4-9979-7527a4044fe7,51011125675,204-04,Vodafone,2025-01-20 20:02:00,Voice,561.0,SEC,0.15,MSC-JKT-4,1787261.8499999999
90d8e0df-4b4b-4e07-8698-f7fe7f7b5c5f,51011412863,310-410,AT&T,2025-01-23 00:16:00,Data,81.60136493210233,MB,0.05,MSC-JKT-4,86656.56948964608
32dcb18f-7c08-468a-aa23-24ef0e005e5f,51011890605,204-04,Vodafone,2025-01-18 16:18:00,Data,62.27897733753802,MB,0.05,MSC-JKT-2,66137.1599835985
8d130b54-3bc7-462e-ad7c-f672d141ae87,51011578108,502-12,Maxis,2025-01-14 01:54:00,Voice,315.0,SEC,0.15,MSC-JKT-3,1003542.75
dadf50f5-c833-482d-8733-66a5d0cfc62c,51011925626,502-12,Maxis,2025-01-01 16:39:00,Voice,193.0,SEC,0.15,MSC-JKT-4,614869.0499999999
949a7d77-05a5-4810-8049-d3d701adde7d,51011363625,310-410,AT&T,2025-01-16 02:18:00,Data,65.94434278668886,MB,0.05,MSC-JKT-1,70029.59482232424
5163e983-cf9e-48ff-b36e-529f57eff5f7,51011317400,204-04,Vodafone,2025-01-04 11:22:00,Data,408.22375140401886,MB,0.05,MSC-JKT-1,433513.21280349785
7cab8e36-6dbb-487c-a30f-0034e495b2f7,51011932721,454-00,CSL,2025-01-18 15:54:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95
3ce40d4a-d614-4add-bc55-106c15e552eb,51011192036,204-04,Vodafone,2025-01-01 16:11:00,Voice,331.0,SEC,0.15,MSC-JKT-3,1054516.3499999999
22dabe3a-dfb5-4119-b2d1-0e462ad8b23c,51011254692,204-04,Vodafone,2025-01-17 05:32:00,Data,439.0044500427189,MB,0.05,MSC-JKT-2,466200.7757228653
7d54221d-82f2-4c1a-a200-ba64fe0818b6,51011484890,454-00,CSL,2025-01-01 17:47:00,Data,338.8027186572167,MB,0.05,MSC-JKT-2,359791.54707803135
643c0fa3-48e0-4744-bbb9-262cd665dbb6,51011175277,204-04,Vodafone,2025-01-01 12:19:00,Data,316.17784860345614,MB,0.05,MSC-JKT-3,335765.06632444024
0753547e-cd70-49f6-9885-ed0dc5a964a7,51011874504,454-00,CSL,2025-01-22 19:28:00,Data,470.6420968761016,MB,0.05,MSC-JKT-1,499798.3747775762
64a0906b-62b0-4c2e-9ac6-585da112d878,51011195556,525-01,Singtel,2025-01-30 09:16:00,Voice,570.0,SEC,0.15,MSC-JKT-4,1815934.5
a82f6eb7-f8ce-463e-800d-7ed8723e3bd2,51011843088,502-12,Maxis,2025-01-05 17:25:00,Data,102.29984291737846,MB,0.05,MSC-JKT-4,108637.31818611006
497bd1c6-8593-4d70-a987-71ad90644c75,51011564507,454-00,CSL,2025-01-03 09:33:00,Data,134.34002465819688,MB,0.05,MSC-JKT-4,142662.3891857722
d67e9b50-6b90-4b37-8656-8b09a76e4916,51011719164,525-01,Singtel,2025-01-06 21:25:00,Data,38.58203558577664,MB,0.05,MSC-JKT-3,40972.1926903155
