event_id,imsi,partner_mcc_mnc,partner_name,timestamp,service_group,usage_volume,uom,sdr_rate,switch_id,estimated_revenue_idr,tap_file_id,billed_revenue_idr,total_invoice_idr,status,leakage_amount_idr
80e90a3b-bd0d-4562-b3e1-dbaea6fba776,51011198511,204-04,Vodafone,2025-01-30 14:58:00,Data,330.4439771377954,MB,0.05,MSC-JKT-4,350914.9815214818,TAP3_ID_20250130_20404,350914.9815214818,424607.127640993,BILLED,0.0
4bdd85a7-a27d-4389-84bd-8e350335f0fc,51011473706,525-01,Singtel,2025-01-22 02:40:00,Voice,14.0,SEC,0.15,MSC-JKT-2,44601.9,TAP3_ID_20250122_52501,44601.9,47724.033,BILLED,0.0
18f3eb43-e8b0-4c28-90a3-466e4bd33580,51011787250,204-04,Vodafone,2025-01-23 11:12:00,Data,307.9094367689272,MB,0.05,MSC-JKT-3,326984.4263767623,,,,LEAKAGE (Unbilled),326984.4263767623
35b3a67b-6a08-4475-a66c-b70794ffef61,51011739282,204-04,Vodafone,2025-01-13 07:28:00,Data,329.38801697288795,MB,0.05,MSC-JKT-4,349793.6046243584,TAP3_ID_20250113_20404,349793.6046243584,423250.2615954736,BILLED,0.0
235b8525-3a05-4ba5-a6cc-d47619634dff,51011889352,525-01,Singtel,2025-01-06 17:18:00,Voice,352.0,SEC,0.15,MSC-JKT-3,1121419.2,TAP3_ID_20250106_52501,1121419.2,1199918.544,BILLED,0.0
d08b8c32-3e00-4ef1-b937-2f1870b4f38c,51011679518,454-00,CSL,2025-01-28 09:50:00,Data,36.19198464869,MB,0.05,MSC-JKT-3,38434.07809767635,TAP3_ID_20250128_45400,38434.07809767636,38434.07809767636,BILLED,0.0
bc7568c0-c77d-4ba0-a81d-6b25895b777f,51011232028,502-12,Maxis,2025-01-07 11:48:00,Data,363.6118179761774,MB,0.05,MSC-JKT-4,386137.5700998016,TAP3_ID_20250107_50212,386137.5700998016,409305.82430578966,BILLED,0.0
7f4a754f-ec31-4490-b607-c988efaa10a5,51011401207,204-04,Vodafone,2025-01-05 03:27:00,Data,493.8260169116553,MB,0.05,MSC-JKT-2,524418.5386593323,TAP3_ID_20250105_20404,524418.5386593323,634546.431777792,BILLED,0.0
238f54bc-f136-40e2-8ee6-1262ff7c0295,51011667873,502-12,Maxis,2025-01-19 08:35:00,Voice,512.0,SEC,0.15,MSC-JKT-3,1631155.2,,,,LEAKAGE (Unbilled),1631155.2
6781b75f-dd4e-442a-a047-4cfb09e87ef6,51011800601,525-01,Singtel,2025-01-04 05:38:00,Voice,371.0,SEC,0.15,MSC-JKT-2,1181950.35,TAP3_ID_20250104_52501,1181950.35,1264686.8745,BILLED,0.0
922c2654-1f25-410a-b22a-aeb2b7fa8fd0,51011943488,310-410,AT&T,2025-01-12 02:44:00,Data,418.0154320842266,MB,0.05,MSC-JKT-3,443911.4881018444,TAP3_ID_20250112_310410,443911.4881018444,488302.6369120288,BILLED,0.0
7dd496dc-11a9-4d36-9079-1036f601ba80,51011297133,525-01,Singtel,2025-01-08 03:47:00,Data,316.3070125598304,MB,0.05,MSC-JKT-2,335902.2319879119,TAP3_ID_20250108_52501,335902.2319879119,359415.38822706573,BILLED,0.0
dd8ea4d4-643c-4853-a7ff-9b5c270268e2,51011790493,525-01,Singtel,2025-01-23 04:04:00,Voice,553.0,SEC,0.15,MSC-JKT-2,1761775.05,TAP3_ID_20250123_52501,1761775.05,1885099.3035,BILLED,0.0
6646abc0-3bc6-4e63-914a-31423d7a8a23,51011861985,204-04,Vodafone,2025-01-29 14:13:00,Data,179.68076136294286,MB,0.05,MSC-JKT-3,190811.9845293772,TAP3_ID_20250129_20404,190811.9845293772,230882.5012805464,BILLED,0.0
c5c05b53-f273-4830-a6b1-1c1d24113250,51011252999,502-12,Maxis,2025-01-27 01:34:00,Data,162.66251310592494,MB,0.05,MSC-JKT-4,172739.455792837,TAP3_ID_20250127_50212,172739.455792837,183103.8231404072,BILLED,0.0
b684e3cb-edc8-47eb-a3e3-492d9cbd953b,51011144738,204-04,Vodafone,2025-01-13 22:46:00,Voice,10.0,SEC,0.15,MSC-JKT-2,31858.5,TAP3_ID_20250113_20404,31858.5,38548.785,BILLED,0.0
576e5790-0e46-4dd8-96af-2c42d06ed11b,51011869299,525-01,Singtel,2025-01-29 09:11:00,Data,215.5006730785368,MB,0.05,MSC-JKT-4,228850.93977575217,TAP3_ID_20250129_52501,228850.93977575217,244870.5055600548,BILLED,0.0
fc70ce35-6fe8-4b4a-9e9b-fe5379d7b84c,51011316184,454-00,CSL,2025-01-12 00:56:00,Voice,284.0,SEC,0.15,MSC-JKT-3,904781.4,TAP3_ID_20250112_45400,904781.4,904781.4,BILLED,0.0
5f4c3ada-1ae8-41bc-8650-098bfe58d1e3,51011126155,310-410,AT&T,2025-01-15 04:11:00,Data,422.10080743970167,MB,0.05,MSC-JKT-4,448249.9524605912,TAP3_ID_20250115_310410,448249.9524605912,493074.9477066504,BILLED,0.0
764e90c2-0c2c-4607-8e3b-89ce346540b8,51011967969,204-04,Vodafone,2025-01-15 14:05:00,Voice,334.0,SEC,0.15,MSC-JKT-1,1064073.9,TAP3_ID_20250115_20404,1064073.9,1287529.4190000002,BILLED,0.0
496fd6de-0d4b-46b7-9f69-f4e5cad9ffad,51011259476,310-410,AT&T,2025-01-20 00:54:00,Voice,485.0,SEC,0.15,MSC-JKT-3,1545137.25,TAP3_ID_20250120_310410,1545137.25,1699650.975,BILLED,0.0
62d3734a-a1bb-4d60-a758-d8dba767e53a,51011796595,310-410,AT&T,2025-01-01 16:50:00,Voice,490.0,SEC,0.15,MSC-JKT-1,1561066.5,TAP3_ID_20250101_310410,1561066.5,1717173.15,BILLED,0.0
62beb355-eb14-44f6-b2ae-79ffb2eeeda1,51011246470,525-01,Singtel,2025-01-24 10:33:00,Data,486.5515642603662,MB,0.05,MSC-JKT-3,516693.433666296,TAP3_ID_20250124_52501,516693.433666296,552861.9740229368,BILLED,0.0
c3084af9-817f-42db-8f33-1f5154343220,51011728349,454-00,CSL,2025-01-18 22:43:00,Data,62.95818175214375,MB,0.05,MSC-JKT-1,66858.44111168906,TAP3_ID_20250118_45400,66858.44111168907,66858.44111168907,BILLED,0.0
88561b88-eb7c-4828-b41f-dfc7e68efc10,51011601076,204-04,Vodafone,2025-01-16 17:41:00,Data,81.2747091416942,MB,0.05,MSC-JKT-1,86309.67737302216,TAP3_ID_20250116_20404,86309.67737302216,104434.7096213568,BILLED,0.0
009bcdc9-cef7-4438-913c-c83b3a03c857,51011596758,310-410,AT&T,2025-01-06 04:46:00,Voice,193.0,SEC,0.15,MSC-JKT-2,614869.0499999999,TAP3_ID_20250106_310410,614869.0499999999,676355.955,BILLED,0.0
640707ce-42a6-4a17-8f05-34fefcbc70e6,51011328071,454-00,CSL,2025-01-10 17:17:00,Data,434.46560174091127,MB,0.05,MSC-JKT-1,461380.7457687608,TAP3_ID_20250110_45400,461380.7457687608,461380.7457687608,BILLED,0.0
fb59e330-2e8b-4e81-85f5-57bfef46993e,51011525106,204-04,Vodafone,2025-01-27 07:24:00,Data,338.2890415500455,MB,0.05,MSC-JKT-3,359246.0476740708,TAP3_ID_20250127_20404,359246.0476740708,434687.71768562566,BILLED,0.0
63f62d05-2832-4907-9d9e-f958527085d3,51011562785,310-410,AT&T,2025-01-16 04:40:00,Voice,220.0,SEC,0.15,MSC-JKT-2,700887.0,TAP3_ID_20250116_310410,700887.0,770975.7,BILLED,0.0
0a53ecff-1ca8-47e1-ab1d-d2bc68121287,51011622828,502-12,Maxis,2025-01-01 08:24:00,Data,391.2145034807309,MB,0.05,MSC-JKT-3,415450.2419713623,TAP3_ID_20250101_50212,415450.2419713623,440377.256489644,BILLED,0.0
a4dd27c1-f2e1-4d65-b3b6-8620968da13d,51011584965,502-12,Maxis,2025-01-11 03:33:00,Data,163.58387746546302,MB,0.05,MSC-JKT-3,173717.89867444846,TAP3_ID_20250111_50212,173717.89867444846,184140.97259491537,BILLED,0.0
89353c57-2d8b-4ce4-af25-0faaf2fc7681,51011890144,525-01,Singtel,2025-01-18 12:40:00,Data,434.46342270773147,MB,0.05,MSC-JKT-4,461378.4317444755,TAP3_ID_20250118_52501,461378.4317444755,493674.9219665888,BILLED,0.0
06f5b538-d3fd-40da-9650-5f80ab19bcaf,51011764468,502-12,Maxis,2025-01-21 14:00:00,Data,198.1467285354668,MB,0.05,MSC-JKT-3,210421.91836823896,TAP3_ID_20250121_50212,210421.91836823896,223047.2334703333,BILLED,0.0
5aaddb02-f23b-4275-89e8-470231ffcc3e,51011179973,204-04,Vodafone,2025-01-29 00:48:00,Data,222.26528443032564,MB,0.05,MSC-JKT-2,236034.61880078432,TAP3_ID_20250129_20404,236034.61880078432,285601.88874894904,BILLED,0.0
2936f9e4-fe30-477e-a4d0-595ceb14de65,51011964008,454-00,CSL,2025-01-03 07:45:00,Data,379.6962295286408,MB,0.05,MSC-JKT-3,403218.4109479401,,,,LEAKAGE (Unbilled),403218.4109479401
a5de1b27-9d8c-44ae-b875-e65b6400ad0d,51011295804,310-410,AT&T,2025-01-26 07:47:00,Data,457.1268343241398,MB,0.05,MSC-JKT-2,485445.84171052027,TAP3_ID_20250126_310410,485445.84171052027,533990.4258815723,BILLED,0.0
83c363fb-f2d5-4b80-b9ba-d1be787417ea,51011671107,502-12,Maxis,2025-01-12 04:33:00,Data,123.11022243311932,MB,0.05,MSC-JKT-3,130736.90071285106,TAP3_ID_20250112_50212,130736.90071285106,138581.1147556221,BILLED,0.0
26c2552d-6bb5-4265-96a7-b5c6cd30fff3,51011813708,454-00,CSL,2025-01-16 22:05:00,Data,357.7739044589273,MB,0.05,MSC-JKT-1,379937.9978401578,TAP3_ID_20250116_45400,379937.9978401578,379937.9978401578,BILLED,0.0
beec44d9-4c5e-48b0-8ec4-bde6ae34d4f7,51011418232,454-00,CSL,2025-01-23 15:46:00,Voice,399.0,SEC,0.15,MSC-JKT-4,1271154.15,TAP3_ID_20250123_45400,1271154.15,1271154.15,BILLED,0.0
e14f8512-8456-44f2-9c36-b88552e53f7c,51011358517,454-00,CSL,2025-01-19 14:03:00,SMS,1.0,MSG,0.05,MSC-JKT-3,1061.95,TAP3_ID_20250119_45400,1061.95,1061.95,BILLED,0.0
365222b6-1be7-4a4b-a113-701b3925b589,51011798012,525-01,Singtel,2025-01-14 03:47:00,Data,335.08100770200974,MB,0.05,MSC-JKT-3,355839.27612914925,TAP3_ID_20250114_52501,355839.27612914925,380748.0254581897,BILLED,0.0
83d872d4-e5be-4c2f-933d-4652d7961d15,51011800336,204-04,Vodafone,2025-01-03 07:15:00,Voice,2.0,SEC,0.15,MSC-JKT-1,6371.7,TAP3_ID_20250103_20404,6371.7,7709.757,BILLED,0.0
c34b4cbe-8b9d-4e9e-9f19-71ae7570d36c,51011172588,204-04,Vodafone,2025-01-26 10:06:00,Data,90.8010300130439,MB,0.05,MSC-JKT-3,96426.15382235196,TAP3_ID_20250126_20404,96426.15382235196,116675.6461250459,BILLED,0.0
ebbed2e0-f319-47ba-a9eb-2ecadb63128d,51011732259,502-12,Maxis,2025-01-10 09:55:00,SMS,1.0,MSG,0.05,MSC-JKT-2,1061.95,TAP3_ID_20250110_50212,1061.95,1125.667,BILLED,0.0
166372ad-8ee2-4a56-86ec-302b1721e24b,51011311830,502-12,Maxis,2025-01-12 12:41:00,Voice,141.0,SEC,0.15,MSC-JKT-2,449204.85,TAP3_ID_20250112_50212,449204.85,476157.141,BILLED,0.0
ca4a9343-648a-42b6-9328-e8b3b74e94ee,51011700441,310-410,AT&T,2025-01-22 08:25:00,Voice,10.0,SEC,0.15,MSC-JKT-1,31858.5,TAP3_ID_20250122_310410,31858.5,35044.35,BILLED,0.0
bf558165-59d6-4056-a886-92ae5d0df3bd,51011134084,310-410,AT&T,2025-01-10 07:23:00,Data,118.51159243134356,MB,0.05,MSC-JKT-4,125853.3855824653,TAP3_ID_20250110_310410,125853.38558246531,138438.72414071186,BILLED,0.0
d4e0b0a4-5287-42fc-98bb-bf2adb13ef15,51011427825,525-01,Singtel,2025-01-24 18:35:00,Data,333.8081946558061,MB,0.05,MSC-JKT-3,354487.6123147333,TAP3_ID_20250124_52501,354487.6123147333,379301.7451767647,BILLED,0.0
627a6c78-a331-4bb5-97b6-5f9358802625,51011346242,204-04,Vodafone,2025-01-10 00:54:00,Data,84.09030245165721,MB,0.05,MSC-JKT-4,89299.69668853738,TAP3_ID_20250110_20404,89299.69668853738,108052.63299313025,BILLED,0.0
636e0055-8143-4ad7-99e3-d1446e767c9e,51011168388,525-01,Singtel,2025-01-01 22:20:00,Voice,432.0,SEC,0.15,MSC-JKT-3,1376287.2,TAP3_ID_20250101_52501,1376287.2,1472627.304,BILLED,0.0
ab5f17f7-d9aa-4709-8c87-672266b13f6c,51011871148,454-00,CSL,2025-01-28 06:31:00,Data,128.51623543809282,MB,0.05,MSC-JKT-1,136477.81622348266,TAP3_ID_20250128_45400,136477.81622348266,136477.81622348266,BILLED,0.0
4b90afd1-aabb-4f07-92c8-e8d339b16035,51011486601,502-12,Maxis,2025-01-30 01:34:00,Data,337.9530384191793,MB,0.05,MSC-JKT-2,358889.22914924746,TAP3_ID_20250130_50212,358889.22914924746,380422.5828982023,BILLED,0.0
18ff180a-62c2-43b6-9deb-736134d5339d,51011544717,310-410,AT&T,2025-01-07 08:48:00,Voice,280.0,SEC,0.15,MSC-JKT-3,892038.0,TAP3_ID_20250107_310410,892038.0,981241.8,BILLED,0.0
a5d4c02b-e4a0-4109-b75d-36d76fc3152b,51011794892,204-04,Vodafone,2025-01-26 05:41:00,SMS,1.0,MSG,0.05,MSC-JKT-2,1061.95,TAP3_ID_20250126_20404,1061.95,1284.9595,BILLED,0.0
9f3e80fc-3d53-4d67-9169-737403197be0,51011154624,204-04,Vodafone,2025-01-08 04:32:00,Data,200.65383822808744,MB,0.05,MSC-JKT-3,213084.34350631747,TAP3_ID_20250108_20404,213084.34350631747,257832.0556426441,BILLED,0.0
90bb17dc-14aa-4031-936d-7658a119b80d,51011372900,502-12,Maxis,2025-01-07 03:12:00,Data,33.89952053974823,MB,0.05,MSC-JKT-4,35999.59583718564,TAP3_ID_20250107_50212,35999.59583718564,38159.57158741678,BILLED,0.0
2c7eb865-59c6-414f-ac24-e8d85baa0c0f,51011599499,454-00,CSL,2025-01-21 07:37:00,Data,340.0979523586154,MB,0.05,MSC-JKT-1,361167.0205072316,TAP3_ID_20250121_45400,361167.0205072316,361167.0205072316,BILLED,0.0
7fc8175b-c728-42da-bb71-1296be17af68,51011749829,525-01,Singtel,2025-01-03 21:05:00,Voice,172.0,SEC,0.15,MSC-JKT-1,547966.2000000001,TAP3_ID_20250103_52501,547966.2000000001,586323.834,BILLED,0.0
52a3b98a-812e-4ebf-b664-ac86643a6a89,51011719961,454-00,CSL,2025-01-02 22:29:00,Data,290.27945585766565,MB,0.05,MSC-JKT-4,308262.2681480481,TAP3_ID_20250102_45400,308262.2681480481,308262.2681480481,BILLED,0.0
ecd9d4a1-b323-41c3-ae64-8834eb93e8e7,51011450877,310-410,AT&T,2025-01-13 14:56:00,Voice,446.0,SEC,0.15,MSC-JKT-1,1420889.1,,,,LEAKAGE (Unbilled),1420889.1
846dcf60-fffa-4cf4-adaa-f444a6da1506,51011241826,204-04,Vodafone,2025-01-17 15:11:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95,TAP3_ID_20250117_20404,1061.95,1284.9595,BILLED,0.0
1fd44762-deac-420b-8969-19ba183c8d73,51011796683,310-410,AT&T,2025-01-23 18:39:00,Voice,248.0,SEC,0.15,MSC-JKT-1,790090.7999999999,TAP3_ID_20250123_310410,790090.8,869099.8800000001,BILLED,0.0
664314c2-7414-4686-aca9-bfc92488e188,51011716166,502-12,Maxis,2025-01-30 20:19:00,Data,44.65330361479671,MB,0.05,MSC-JKT-4,47419.57577373338,TAP3_ID_20250130_50212,47419.57577373336,50264.75032015736,BILLED,0.0
0513eb86-0480-40e8-b28b-f0a9069d740d,51011218413,502-12,Maxis,2025-01-21 15:11:00,Data,354.4014744017139,MB,0.05,MSC-JKT-4,376356.6457409001,TAP3_ID_20250121_50212,376356.6457409001,398938.04448535416,BILLED,0.0
931a626b-93f9-4ccd-8c03-05785a7e6415,51011917114,502-12,Maxis,2025-01-23 17:44:00,Data,43.912609107242886,MB,0.05,MSC-JKT-1,46632.99524143658,TAP3_ID_20250123_50212,46632.99524143658,49430.97495592278,BILLED,0.0
56fe5b80-f841-462b-b3ec-aa42911dbefc,51011136035,502-12,Maxis,2025-01-01 10:02:00,Data,223.65654999836727,MB,0.05,MSC-JKT-2,237512.0732707661,TAP3_ID_20250101_50212,237512.0732707662,251762.79766701217,BILLED,0.0
6b319664-8e12-4ddb-8c9f-da99b052b21a,51011557828,454-00,CSL,2025-01-22 10:14:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95,TAP3_ID_20250122_45400,1061.95,1061.95,BILLED,0.0
42c09743-ffff-41cf-8046-61f7fb9f4d4d,51011187468,525-01,Singtel,2025-01-12 14:48:00,Voice,594.0,SEC,0.15,MSC-JKT-3,1892394.9,TAP3_ID_20250112_52501,1892394.9,2024862.543,BILLED,0.0
fe4ed0e5-4191-493a-a87b-a9181a3daefb,51011664749,525-01,Singtel,2025-01-30 13:05:00,Voice,7.0,SEC,0.15,MSC-JKT-1,22300.95,,,,LEAKAGE (Unbilled),22300.95
9506c20b-3434-4635-a8ba-41e10af6c9e1,51011204211,310-410,AT&T,2025-01-03 01:26:00,Data,173.11525329623896,MB,0.05,MSC-JKT-2,183839.74323794097,TAP3_ID_20250103_310410,183839.74323794097,202223.71756173507,BILLED,0.0
e23819ae-93cc-4eb8-a348-90439a730397,51011829182,525-01,Singtel,2025-01-25 01:24:00,Data,156.9324728279286,MB,0.05,MSC-JKT-2,166654.43951961878,TAP3_ID_20250125_52501,166654.43951961878,178320.2502859921,BILLED,0.0
8f1bc138-c43d-4fcf-9d4e-50e5e5810398,51011790658,502-12,Maxis,2025-01-14 15:53:00,Data,158.83397079358085,MB,0.05,MSC-JKT-1,168673.7352842432,TAP3_ID_20250114_50212,168673.73528424316,178794.15940129774,BILLED,0.0
549a86b0-8dc2-4fe2-9919-a0d50100f8cd,51011656110,502-12,Maxis,2025-01-13 20:33:00,Voice,537.0,SEC,0.15,MSC-JKT-4,1710801.45,TAP3_ID_20250113_50212,1710801.45,1813449.537,BILLED,0.0
b4475af7-db31-42a4-834e-dae87bd5a14c,51011308524,310-410,AT&T,2025-01-28 11:31:00,Voice,92.0,SEC,0.15,MSC-JKT-3,293098.19999999995,TAP3_ID_20250128_310410,293098.2,322408.02,BILLED,0.0
a486b9b1-050d-4bc1-9ddf-a7f6626a5b0f,51011160545,204-04,Vodafone,2025-01-18 05:31:00,Voice,254.0,SEC,0.15,MSC-JKT-4,809205.9,TAP3_ID_20250118_20404,809205.9,979139.139,BILLED,0.0
df450f48-d374-4023-b68c-623a119be7ee,51011350497,454-00,CSL,2025-01-19 04:18:00,Voice,345.0,SEC,0.15,MSC-JKT-2,1099118.25,TAP3_ID_20250119_45400,1099118.25,1099118.25,BILLED,0.0
feca6846-50b1-41df-b74d-37574c7698cd,51011816948,454-00,CSL,2025-01-18 14:08:00,Data,85.41531279914419,MB,0.05,MSC-JKT-1,90706.79142705118,TAP3_ID_20250118_45400,90706.79142705118,90706.79142705118,BILLED,0.0
82fdf68f-1796-450c-bbab-24cc79e80274,51011254363,204-04,Vodafone,2025-01-30 13:50:00,Voice,400.0,SEC,0.15,MSC-JKT-1,1274340.0,TAP3_ID_20250130_20404,1274340.0,1541951.4,BILLED,0.0
7d62984f-ca50-4efd-8841-63298ce101f0,51011534995,204-04,Vodafone,2025-01-04 06:39:00,Data,307.64819717168234,MB,0.05,MSC-JKT-1,326707.0029864681,TAP3_ID_20250104_20404,326707.0029864681,395315.4736136264,BILLED,0.0
256a0b37-23c5-4517-b87a-9fc36ebcde46,51011157022,204-04,Vodafone,2025-01-04 05:38:00,Data,396.0676075168956,MB,0.05,MSC-JKT-2,420603.99580256734,TAP3_ID_20250104_20404,420603.99580256734,508930.83492110646,BILLED,0.0
bc07b995-7f3b-420b-afef-33bf236049ae,51011597660,310-410,AT&T,2025-01-03 06:26:00,Data,413.7861939938805,MB,0.05,MSC-JKT-2,439420.2487118014,TAP3_ID_20250103_310410,439420.2487118014,483362.2735829816,BILLED,0.0
30dd7400-320f-44c8-8c76-c1fb64e7a792,51011741269,310-410,AT&T,2025-01-30 22:01:00,Voice,405.0,SEC,0.15,MSC-JKT-2,1290269.25,TAP3_ID_20250130_310410,1290269.25,1419296.175,BILLED,0.0
cd24df2a-2603-4602-a135-6e4a84211f03,51011160428,310-410,AT&T,2025-01-10 22:57:00,Voice,65.0,SEC,0.15,MSC-JKT-1,207080.25,TAP3_ID_20250110_310410,207080.25,227788.275,BILLED,0.0
bee1e619-abb7-4c51-a712-a88c2c18b67d,51011756031,525-01,Singtel,2025-01-18 12:20:00,Voice,173.0,SEC,0.15,MSC-JKT-4,551152.0499999999,TAP3_ID_20250118_52501,551152.0499999999,589732.6934999999,BILLED,0.0
fd797898-44a1-45ff-aba4-63415103be09,51011882518,502-12,Maxis,2025-01-03 16:10:00,Data,422.194105661534,MB,0.05,MSC-JKT-1,448349.0305072661,TAP3_ID_20250103_50212,448349.0305072661,475249.97233770206,BILLED,0.0
955f26be-bcb3-4371-8f7a-95bdaf3598db,51011907655,525-01,Singtel,2025-01-30 03:33:00,Data,368.704802986161,MB,0.05,MSC-JKT-3,391546.0655311537,TAP3_ID_20250130_52501,391546.0655311537,418954.29011833447,BILLED,0.0
5f30cd8d-bb84-4a26-bc8b-f4a89af47324,51011479504,502-12,Maxis,2025-01-29 19:28:00,Data,392.5297702641448,MB,0.05,MSC-JKT-1,416846.9895320086,TAP3_ID_20250129_50212,416846.9895320085,441857.808903929,BILLED,0.0
6a2e8a97-2c3d-443e-8637-72e93845ecd7,51011237244,502-12,Maxis,2025-01-24 08:40:00,Data,218.8578017152904,MB,0.05,MSC-JKT-1,232416.04253155267,TAP3_ID_20250124_50212,232416.04253155264,246361.0050834458,BILLED,0.0
aed18b08-9eb4-4abe-a58f-08978689f535,51011608679,525-01,Singtel,2025-01-18 07:20:00,Data,247.7765065201448,MB,0.05,MSC-JKT-3,263126.2610990678,TAP3_ID_20250118_52501,263126.2610990677,281545.0993760025,BILLED,0.0
7e643207-5d77-428b-8bd4-952cd07a0709,51011654399,502-12,Maxis,2025-01-15 16:22:00,Data,75.16948350843911,MB,0.05,MSC-JKT-4,79826.23301178691,TAP3_ID_20250115_50212,79826.23301178693,84615.80699249414,BILLED,0.0
7891a669-8ddd-4d53-913e-73363b372c66,51011587510,502-12,Maxis,2025-01-23 04:07:00,Voice,505.0,SEC,0.15,MSC-JKT-3,1608854.25,TAP3_ID_20250123_50212,1608854.25,1705385.505,BILLED,0.0
5e0c1269-ea65-408e-8e6f-4598534d93a1,51011970020,502-12,Maxis,2025-01-13 18:23:00,Voice,17.0,SEC,0.15,MSC-JKT-4,54159.45,TAP3_ID_20250113_50212,54159.45,57409.017,BILLED,0.0
6ee84d60-7e41-4202-a51c-b8f9804bd385,51011749714,310-410,AT&T,2025-01-08 13:35:00,Data,387.3493002374728,MB,0.05,MSC-JKT-4,411345.5893871842,TAP3_ID_20250108_310410,411345.5893871842,452480.1483259026,BILLED,0.0
d7ad56aa-2618-4292-8993-59d53c24b0ad,51011760799,454-00,CSL,2025-01-11 04:04:00,Data,382.2098938446458,MB,0.05,MSC-JKT-2,405887.7967683216,TAP3_ID_20250111_45400,405887.7967683216,405887.7967683216,BILLED,0.0
9d4f7c04-ecbf-471e-acf5-2b34e63880dc,51011619089,204-04,Vodafone,2025-01-17 07:39:00,Data,191.03162586248263,MB,0.05,MSC-JKT-3,202866.03508466345,TAP3_ID_20250117_20404,202866.03508466348,245467.9024524428,BILLED,0.0
9c698e84-0b72-4e1b-8659-b01a9b2065d4,51011223257,502-12,Maxis,2025-01-04 03:13:00,Voice,217.0,SEC,0.15,MSC-JKT-3,691329.45,TAP3_ID_20250104_50212,691329.45,732809.217,BILLED,0.0
6468e113-14fc-4b87-a71d-6fdc4d6d0e13,51011903585,525-01,Singtel,2025-01-10 20:35:00,Voice,488.0,SEC,0.15,MSC-JKT-2,1554694.8,TAP3_ID_20250110_52501,1554694.8,1663523.436,BILLED,0.0
0fa96eca-b00b-4a07-8e68-1eb2fc91a690,51011247977,310-410,AT&T,2025-01-21 15:31:00,Data,78.40355464320676,MB,0.05,MSC-JKT-3,83260.65485335342,TAP3_ID_20250121_310410,83260.65485335341,91586.72033868876,BILLED,0.0
be37a684-28ab-455c-ac25-6f2239c778bb,51011925146,502-12,Maxis,2025-01-08 17:54:00,Voice,488.0,SEC,0.15,MSC-JKT-2,1554694.8,TAP3_ID_20250108_50212,1554694.8,1647976.488,BILLED,0.0
d419786d-a378-49bf-b0a9-377e1b419dc0,51011979903,204-04,Vodafone,2025-01-26 17:21:00,Voice,172.0,SEC,0.15,MSC-JKT-3,547966.2000000001,TAP3_ID_20250126_20404,547966.2000000001,663039.1020000001,BILLED,0.0
17e2b6a0-0c73-4252-afeb-7ea4ff79f5bb,51011607942,502-12,Maxis,2025-01-24 20:34:00,Data,158.52954642473796,MB,0.05,MSC-JKT-1,168350.4518257505,TAP3_ID_20250124_50212,168350.4518257505,178451.47893529554,BILLED,0.0
9a0c0ecd-f886-4e4b-9b93-e423b46a4649,51011640285,204-04,Vodafone,2025-01-09 14:17:00,Data,110.60957938971885,MB,0.05,MSC-JKT-4,117461.84283291192,TAP3_ID_20250109_20404,117461.84283291192,142128.82982782344,BILLED,0.0
d1b32444-3eff-46db-bb4f-56c386868af6,51011667829,204-04,Vodafone,2025-01-11 21:21:00,SMS,1.0,MSG,0.05,MSC-JKT-4,1061.95,TAP3_ID_20250111_20404,1061.95,1284.9595,BILLED,0.0
96e16343-4ca8-4172-a3e4-482f5d896a86,51011417875,310-410,AT&T,2025-01-13 17:01:00,Voice,463.0,SEC,0.15,MSC-JKT-3,1475048.55,TAP3_ID_20250113_310410,1475048.55,1622553.405,BILLED,0.0
98572cad-2c38-4d15-8640-948f86713eaa,51011103754,525-01,Singtel,2025-01-15 18:22:00,Data,366.4274922286487,MB,0.05,MSC-JKT-1,389127.67537221353,TAP3_ID_20250115_52501,389127.6753722136,416366.6126482685,BILLED,0.0
07940930-0280-4fe7-87b8-544ee4b6e6fa,51011236998,310-410,AT&T,2025-01-01 02:53:00,Data,344.47376249484034,MB,0.05,MSC-JKT-4,365813.9120813957,TAP3_ID_20250101_310410,365813.9120813957,402395.30328953534,BILLED,0.0
5ef0ea03-4234-46a1-bbbb-969919933042,51011515872,502-12,Maxis,2025-01-05 14:07:00,Data,4.764876751563938,MB,0.05,MSC-JKT-4,5060.060866323324,TAP3_ID_20250105_50212,5060.060866323324,5363.664518302724,BILLED,0.0
538317b9-9b46-48e4-9b63-f9d504ef11d8,51011863711,310-410,AT&T,2025-01-03 00:03:00,Voice,224.0,SEC,0.15,MSC-JKT-2,713630.4,TAP3_ID_20250103_310410,713630.4,784993.4400000001,BILLED,0.0
9b1a896e-1cf6-4ef5-a75a-c36935ff6a44,51011256570,525-01,Singtel,2025-01-11 09:20:00,Data,308.03112658506353,MB,0.05,MSC-JKT-2,327113.65487700823,TAP3_ID_20250111_52501,327113.6548770082,350011.6107183988,BILLED,0.0
c1bcb0b7-02cc-4fb9-8526-fad90c1be8c3,51011119033,502-12,Maxis,2025-01-16 12:08:00,Data,2.714283810102077,MB,0.05,MSC-JKT-2,2882.433692137901,TAP3_ID_20250116_50212,2882.4336921379,3055.3797136661738,BILLED,0.0
